% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.90652744(0.00000477)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
17.090  0.9065601  0.0001155
17.110  0.9064718  0.0001164
17.130  0.9065906  0.0001150
17.150  0.9065775  0.0001147
17.170  0.9065637  0.0001148
17.190  0.9066294  0.0001156
17.210  0.9065695  0.0001148
17.230  0.9065998  0.0001151
17.250  0.9066637  0.0001141
17.270  0.9066235  0.0001159
17.290  0.9065434  0.0001135
17.310  0.9066383  0.0001148
17.330  0.9065524  0.0001149
17.350  0.9066282  0.0001161
17.370  0.9065675  0.0001164
17.390  0.9065034  0.0001170
17.410  0.9066077  0.0001155
17.430  0.9064926  0.0001165
17.450  0.9065624  0.0001145
17.470  0.9065719  0.0001151
17.490  0.9065576  0.0001158
17.510  0.9064009  0.0001156
17.530  0.9064641  0.0001146
17.550  0.9063986  0.0001184
17.570  0.9064239  0.0001165
17.590  0.9064912  0.0001166
17.610  0.9065121  0.0001158
17.630  0.9064731  0.0001161
17.650  0.9064807  0.0001162
17.670  0.9065280  0.0001157
17.690  0.9064033  0.0001154
17.710  0.9065378  0.0001155
17.730  0.9065346  0.0001168
17.750  0.9064608  0.0001159
17.770  0.9064996  0.0001181
17.790  0.9064974  0.0001151
17.810  0.9064772  0.0001149
17.830  0.9064268  0.0001150
17.850  0.9065193  0.0001167
17.870  0.9065317  0.0001176
17.890  0.9065076  0.0001158
17.910  0.9064853  0.0001168
17.930  0.9065694  0.0001148
17.950  0.9065117  0.0001149
17.970  0.9065863  0.0001145
17.990  0.9065532  0.0001159
18.010  0.9064893  0.0001146
18.030  0.9066264  0.0001177
18.050  0.9066149  0.0001161
18.070  0.9065067  0.0001149
18.090  0.9065389  0.0001146
18.110  0.9065580  0.0001153
18.130  0.9065843  0.0001159
18.150  0.9065885  0.0001150
18.170  0.9065421  0.0001153
18.190  0.9065203  0.0001148
18.210  0.9065547  0.0001152
18.230  0.9066036  0.0001126
18.250  0.9065324  0.0001165
18.270  0.9064757  0.0001156
18.290  0.9064958  0.0001163
18.310  0.9064966  0.0001146
18.330  0.9065203  0.0001154
18.350  0.9065665  0.0001148
18.370  0.9065083  0.0001157
18.390  0.9064480  0.0001171
18.410  0.9064711  0.0001152
18.430  0.9064378  0.0001161
18.450  0.9064884  0.0001172
18.470  0.9064712  0.0001166
18.490  0.9064634  0.0001164
18.510  0.9065286  0.0001119
18.530  0.9065414  0.0001160
18.550  0.9065030  0.0001137
18.570  0.9065006  0.0001146
18.590  0.9065747  0.0001146
18.610  0.9065617  0.0001169
18.630  0.9065209  0.0001140
18.650  0.9066329  0.0001143
18.670  0.9065114  0.0001152
18.690  0.9065613  0.0001155
18.710  0.9065354  0.0001151
18.730  0.9064711  0.0001142
18.750  0.9065157  0.0001142
18.770  0.9065373  0.0001150
18.790  0.9065135  0.0001143
18.810  0.9065217  0.0001151
18.830  0.9065221  0.0001156
18.850  0.9065018  0.0001169
18.870  0.9065416  0.0001161
18.890  0.9065654  0.0001147
18.910  0.9064814  0.0001143
18.930  0.9065896  0.0001153
18.950  0.9065444  0.0001156
18.970  0.9065015  0.0001143
18.990  0.9065354  0.0001144
19.010  0.9065892  0.0001164
19.030  0.9065124  0.0001160
19.050  0.9065866  0.0001148
19.070  0.9065350  0.0001140
19.090  0.9065456  0.0001150
19.110  0.9065635  0.0001136
19.130  0.9065285  0.0001166
19.150  0.9064820  0.0001170
19.170  0.9065960  0.0001155
19.190  0.9064723  0.0001161
19.210  0.9065748  0.0001153
19.230  0.9065431  0.0001164
19.250  0.9066265  0.0001153
19.270  0.9065206  0.0001156
19.290  0.9064985  0.0001147
19.310  0.9065052  0.0001173
19.330  0.9064172  0.0001155
19.350  0.9064733  0.0001167
19.370  0.9064180  0.0001163
19.390  0.9064250  0.0001151
19.410  0.9064494  0.0001165
19.430  0.9064495  0.0001137
19.450  0.9064477  0.0001133
19.470  0.9064290  0.0001150
19.490  0.9065776  0.0001162
19.510  0.9065123  0.0001154
19.530  0.9064812  0.0001154
19.550  0.9065311  0.0001142
19.570  0.9064957  0.0001179
19.590  0.9065099  0.0001160
19.610  0.9066079  0.0001152
19.630  0.9066257  0.0001158
19.650  0.9066402  0.0001136
19.670  0.9065480  0.0001158
19.690  0.9065458  0.0001158
19.710  0.9065638  0.0001177
19.730  0.9065346  0.0001150
19.750  0.9065439  0.0001166
19.770  0.9064990  0.0001151
19.790  0.9064570  0.0001170
19.810  0.9065341  0.0001178
19.830  0.9064994  0.0001162
19.850  0.9064955  0.0001172
19.870  0.9064689  0.0001152
19.890  0.9065251  0.0001167
19.910  0.9065630  0.0001189
19.930  0.9065264  0.0001170
19.950  0.9065963  0.0001162
19.970  0.9066091  0.0001164
19.990  0.9065553  0.0001149
20.010  0.9064998  0.0001143
20.030  0.9065005  0.0001145
20.050  0.9065392  0.0001154
20.070  0.9065179  0.0001133
20.090  0.9065593  0.0001165
20.110  0.9065846  0.0001148
20.130  0.9065315  0.0001150
20.150  0.9064370  0.0001161
20.170  0.9065482  0.0001158
20.190  0.9065339  0.0001166
20.210  0.9064966  0.0001159
20.230  0.9064684  0.0001161
20.250  0.9063440  0.0001161
20.270  0.9064718  0.0001174
20.290  0.9065532  0.0001163
20.310  0.9064694  0.0001158
20.330  0.9064918  0.0001149
20.350  0.9064492  0.0001149
20.370  0.9065494  0.0001166
20.390  0.9065339  0.0001187
20.410  0.9065451  0.0001180
20.430  0.9065456  0.0001177
20.450  0.9065138  0.0001169
20.470  0.9064575  0.0001175
20.490  0.9065470  0.0001144
20.510  0.9064962  0.0001162
20.530  0.9064745  0.0001156
20.550  0.9065057  0.0001152
20.570  0.9065299  0.0001155
20.590  0.9065584  0.0001142
20.610  0.9064899  0.0001190
20.630  0.9065931  0.0001176
20.650  0.9066305  0.0001161
20.670  0.9065098  0.0001171
20.690  0.9065768  0.0001158
20.710  0.9065888  0.0001150
20.730  0.9065429  0.0001163
20.750  0.9065481  0.0001167
20.770  0.9065646  0.0001167
20.790  0.9066454  0.0001147
20.810  0.9065177  0.0001149
20.830  0.9064774  0.0001155
20.850  0.9065105  0.0001174
20.870  0.9064174  0.0001161
20.890  0.9065194  0.0001159
20.910  0.9065484  0.0001164
20.930  0.9065418  0.0001162
20.950  0.9065074  0.0001174
20.970  0.9065692  0.0001173
20.990  0.9065284  0.0001163
21.010  0.9065559  0.0001169
21.030  0.9065545  0.0001154
21.050  0.9065135  0.0001166
21.070  0.9065336  0.0001153
21.090  0.9064938  0.0001148
21.110  0.9065793  0.0001168
21.130  0.9066099  0.0001168
21.150  0.9064886  0.0001168
21.170  0.9065175  0.0001166
21.190  0.9065258  0.0001181
21.210  0.9065127  0.0001160
21.230  0.9066547  0.0001178
21.250  0.9065517  0.0001159
21.270  0.9065107  0.0001158
21.290  0.9065061  0.0001162
21.310  0.9065426  0.0001172
21.330  0.9065389  0.0001170
21.350  0.9065851  0.0001162
21.370  0.9064632  0.0001150
21.390  0.9064874  0.0001164
21.410  0.9064794  0.0001165
21.430  0.9064156  0.0001159
21.450  0.9064821  0.0001147
21.470  0.9064608  0.0001156
21.490  0.9065167  0.0001148
21.510  0.9064348  0.0001145
21.530  0.9064740  0.0001158
21.550  0.9064271  0.0001154
21.570  0.9065974  0.0001166
21.590  0.9064109  0.0001176
21.610  0.9065235  0.0001153
21.630  0.9065810  0.0001163
21.650  0.9065299  0.0001154
21.670  0.9065605  0.0001166
21.690  0.9064956  0.0001157
21.710  0.9064944  0.0001167
21.730  0.9066337  0.0001168
21.750  0.9064871  0.0001172
21.770  0.9065202  0.0001179
21.790  0.9065335  0.0001160
21.810  0.9065778  0.0001168
21.830  0.9065045  0.0001157
21.850  0.9065627  0.0001156
21.870  0.9065152  0.0001170
21.890  0.9065693  0.0001163
21.910  0.9065341  0.0001128
21.930  0.9065946  0.0001137
21.950  0.9065608  0.0001160
21.970  0.9065628  0.0001163
21.990  0.9065114  0.0001162
22.010  0.9065236  0.0001164
22.030  0.9064319  0.0001150
22.050  0.9064343  0.0001146
22.070  0.9065303  0.0001157
22.090  0.9065491  0.0001167
22.110  0.9065421  0.0001150
22.130  0.9064887  0.0001173
22.150  0.9064905  0.0001150
22.170  0.9064817  0.0001168
22.190  0.9065754  0.0001140
22.210  0.9066261  0.0001171
22.230  0.9065833  0.0001169
22.250  0.9065875  0.0001160
22.270  0.9066078  0.0001152
22.290  0.9065512  0.0001161
22.310  0.9065283  0.0001148
22.330  0.9065041  0.0001163
22.350  0.9065071  0.0001144
22.370  0.9065566  0.0001155
22.390  0.9064676  0.0001178
22.410  0.9065793  0.0001162
22.430  0.9065087  0.0001156
22.450  0.9064354  0.0001187
22.470  0.9065266  0.0001166
22.490  0.9065445  0.0001171
22.510  0.9065101  0.0001165
22.530  0.9065001  0.0001181
22.550  0.9064976  0.0001166
22.570  0.9064569  0.0001158
22.590  0.9064781  0.0001164
22.610  0.9064509  0.0001167
22.630  0.9064724  0.0001180
22.650  0.9064728  0.0001149
22.670  0.9064919  0.0001153
22.690  0.9065507  0.0001151
22.710  0.9064504  0.0001163
22.730  0.9066099  0.0001161
22.750  0.9066329  0.0001162
22.770  0.9065738  0.0001164
22.790  0.9065130  0.0001177
22.810  0.9065279  0.0001162
22.830  0.9066258  0.0001169
22.850  0.9065836  0.0001136
22.870  0.9066069  0.0001157
22.890  0.9066271  0.0001148
22.910  0.9065382  0.0001162
22.930  0.9065557  0.0001162
22.950  0.9065877  0.0001165
22.970  0.9065453  0.0001160
22.990  0.9064758  0.0001144
23.010  0.9064254  0.0001170
23.030  0.9065034  0.0001166
23.050  0.9065515  0.0001162
23.070  0.9064235  0.0001149
23.090  0.9064402  0.0001153
23.110  0.9065091  0.0001178
23.130  0.9065497  0.0001147
23.150  0.9065443  0.0001149
23.170  0.9064390  0.0001146
23.190  0.9064838  0.0001145
23.210  0.9065001  0.0001147
23.230  0.9064388  0.0001174
23.250  0.9064658  0.0001137
23.270  0.9065499  0.0001177
23.290  0.9064996  0.0001163
23.310  0.9065317  0.0001161
23.330  0.9065001  0.0001162
23.350  0.9064754  0.0001147
23.370  0.9065687  0.0001147
23.390  0.9065652  0.0001157
23.410  0.9065792  0.0001159
23.430  0.9064422  0.0001165
23.450  0.9065270  0.0001158
23.470  0.9065467  0.0001154
23.490  0.9065430  0.0001160
23.510  0.9065135  0.0001171
23.530  0.9066047  0.0001158
23.550  0.9066359  0.0001144
23.570  0.9066172  0.0001163
23.590  0.9065945  0.0001161
23.610  0.9065116  0.0001147
23.630  0.9066051  0.0001149
23.650  0.9065725  0.0001165
23.670  0.9065875  0.0001162
23.690  0.9065108  0.0001154
23.710  0.9065670  0.0001145
23.730  0.9065814  0.0001129
23.750  0.9065242  0.0001147
23.770  0.9066258  0.0001151
23.790  0.9065592  0.0001135
23.810  0.9065399  0.0001160
23.830  0.9065498  0.0001175
23.850  0.9064122  0.0001150
23.870  0.9065162  0.0001171
23.890  0.9065038  0.0001158
23.910  0.9064293  0.0001166
23.930  0.9064792  0.0001147
23.950  0.9064097  0.0001160
23.970  0.9065058  0.0001177
23.990  0.9064657  0.0001142
24.010  0.9064632  0.0001153
24.030  0.9064382  0.0001126
24.050  0.9065060  0.0001170
24.070  0.9065283  0.0001167
24.090  0.9064414  0.0001155
24.110  0.9064671  0.0001164
24.130  0.9064499  0.0001156
24.150  0.9065550  0.0001161
24.170  0.9065713  0.0001147
24.190  0.9064758  0.0001161
24.210  0.9065813  0.0001149
24.230  0.9065531  0.0001136
24.250  0.9065262  0.0001165
24.270  0.9064685  0.0001161
24.290  0.9065160  0.0001151
24.310  0.9065000  0.0001171
24.330  0.9065271  0.0001175
24.350  0.9065285  0.0001168
24.370  0.9065796  0.0001173
24.390  0.9064498  0.0001165
24.410  0.9066218  0.0001185
24.430  0.9065553  0.0001163
24.450  0.9065559  0.0001154
24.470  0.9065654  0.0001144
24.490  0.9066399  0.0001156
24.510  0.9066051  0.0001154
24.530  0.9066130  0.0001149
24.550  0.9066169  0.0001151
24.570  0.9065804  0.0001156
24.590  0.9065950  0.0001161
24.610  0.9065740  0.0001139
24.630  0.9065825  0.0001153
24.650  0.9066048  0.0001157
24.670  0.9066145  0.0001183
24.690  0.9065593  0.0001154
24.710  0.9066208  0.0001182
24.730  0.9065538  0.0001174
24.750  0.9064920  0.0001189
24.770  0.9063762  0.0001168
24.790  0.9064990  0.0001171
24.810  0.9064233  0.0001171
24.830  0.9064933  0.0001171
24.850  0.9065262  0.0001165
24.870  0.9064695  0.0001154
24.890  0.9064384  0.0001155
24.910  0.9063877  0.0001158
24.930  0.9065030  0.0001141
24.950  0.9064807  0.0001147
24.970  0.9064682  0.0001154
24.990  0.9065049  0.0001162
25.010  0.9065046  0.0001144
25.030  0.9065503  0.0001137
25.050  0.9066026  0.0001161
25.070  0.9064882  0.0001178
25.090  0.9064089  0.0001166
25.110  0.9065463  0.0001167
25.130  0.9064590  0.0001173
25.150  0.9064997  0.0001150
25.170  0.9064693  0.0001162
25.190  0.9065087  0.0001145
25.210  0.9065056  0.0001165
25.230  0.9064853  0.0001142
25.250  0.9064881  0.0001157
25.270  0.9065190  0.0001162
25.290  0.9065557  0.0001163
25.310  0.9065544  0.0001179
25.330  0.9066115  0.0001147
25.350  0.9066131  0.0001174
25.370  0.9065107  0.0001175
25.390  0.9065897  0.0001183
25.410  0.9065286  0.0001159
25.430  0.9064639  0.0001167
25.450  0.9065080  0.0001171
25.470  0.9065951  0.0001174
25.490  0.9066471  0.0001140
25.510  0.9066042  0.0001152
25.530  0.9065976  0.0001150
25.550  0.9066052  0.0001185
25.570  0.9064654  0.0001154
25.590  0.9065752  0.0001176
25.610  0.9065830  0.0001168
25.630  0.9065238  0.0001163
25.650  0.9064822  0.0001152
25.670  0.9065566  0.0001155
25.690  0.9065081  0.0001187
25.710  0.9064425  0.0001165
25.730  0.9066032  0.0001168
25.750  0.9064767  0.0001162
25.770  0.9064565  0.0001172
25.790  0.9064428  0.0001159
25.810  0.9064657  0.0001160
25.830  0.9065733  0.0001152
25.850  0.9066105  0.0001172
25.870  0.9064732  0.0001170
25.890  0.9064293  0.0001160
25.910  0.9065024  0.0001145
25.930  0.9064333  0.0001149
25.950  0.9064535  0.0001165
25.970  0.9063955  0.0001143
25.990  0.9065378  0.0001154
26.010  0.9064830  0.0001156
26.030  0.9064999  0.0001151
26.050  0.9065115  0.0001152
26.070  0.9065639  0.0001163
26.090  0.9066565  0.0001162
26.110  0.9064871  0.0001175
26.130  0.9065638  0.0001153
26.150  0.9065223  0.0001147
26.170  0.9065132  0.0001163
26.190  0.9064668  0.0001173
26.210  0.9065282  0.0001148
26.230  0.9065176  0.0001166
26.250  0.9065030  0.0001142
26.270  0.9064712  0.0001159
26.290  0.9066107  0.0001148
26.310  0.9065513  0.0001153
26.330  0.9065556  0.0001166
26.350  0.9066745  0.0001160
26.370  0.9065651  0.0001169
26.390  0.9065648  0.0001140
26.410  0.9066567  0.0001157
26.430  0.9065657  0.0001151
26.450  0.9065110  0.0001174
26.470  0.9065327  0.0001158
26.490  0.9064861  0.0001166
26.510  0.9064873  0.0001157
26.530  0.9065039  0.0001173
26.550  0.9064892  0.0001159
26.570  0.9064478  0.0001166
26.590  0.9064438  0.0001172
26.610  0.9065139  0.0001171
26.630  0.9065164  0.0001166
26.650  0.9065143  0.0001164
26.670  0.9063966  0.0001159
26.690  0.9065271  0.0001171
26.710  0.9065387  0.0001166
26.730  0.9065797  0.0001140
26.750  0.9066164  0.0001148
26.770  0.9065517  0.0001162
26.790  0.9064823  0.0001152
26.810  0.9065599  0.0001180
26.830  0.9065464  0.0001179
26.850  0.9064676  0.0001160
26.870  0.9065937  0.0001146
26.890  0.9066157  0.0001173
26.910  0.9065509  0.0001149
26.930  0.9064713  0.0001163
26.950  0.9065983  0.0001163
26.970  0.9065579  0.0001153
26.990  0.9064883  0.0001156
27.010  0.9065204  0.0001163
27.030  0.9065183  0.0001153
27.050  0.9064723  0.0001156
27.070  0.9065325  0.0001165
27.090  0.9065152  0.0001163
27.110  0.9065511  0.0001156
27.130  0.9064757  0.0001166
27.150  0.9065635  0.0001157
27.170  0.9065438  0.0001172
27.190  0.9065662  0.0001147
27.210  0.9066124  0.0001166
27.230  0.9065855  0.0001145
27.250  0.9066055  0.0001164
27.270  0.9065121  0.0001165
27.290  0.9066490  0.0001146
27.310  0.9066108  0.0001137
27.330  0.9065198  0.0001170
27.350  0.9065701  0.0001137
27.370  0.9065968  0.0001164
27.390  0.9064690  0.0001159
27.410  0.9064809  0.0001149
27.430  0.9064239  0.0001170
27.450  0.9064958  0.0001158
27.470  0.9065713  0.0001164
27.490  0.9065312  0.0001179
27.510  0.9064721  0.0001154
27.530  0.9065378  0.0001163
27.550  0.9065512  0.0001166
27.570  0.9065451  0.0001148
27.590  0.9064860  0.0001164
27.610  0.9065183  0.0001177
27.630  0.9065724  0.0001161
27.650  0.9065006  0.0001153
27.670  0.9065150  0.0001159
27.690  0.9065995  0.0001166
27.710  0.9065713  0.0001147
27.730  0.9064459  0.0001159
27.750  0.9065151  0.0001155
27.770  0.9065807  0.0001150
27.790  0.9066175  0.0001170
27.810  0.9064966  0.0001174
27.830  0.9064848  0.0001155
27.850  0.9064391  0.0001164
27.870  0.9065478  0.0001190
27.890  0.9065649  0.0001185
27.910  0.9065053  0.0001149
27.930  0.9065968  0.0001178
27.950  0.9063680  0.0001177
27.970  0.9064828  0.0001164
27.990  0.9064110  0.0001158
28.010  0.9064836  0.0001161
28.030  0.9065564  0.0001165
28.050  0.9065267  0.0001169
28.070  0.9065574  0.0001156
28.090  0.9065072  0.0001166
28.110  0.9064947  0.0001156
28.130  0.9065963  0.0001173
28.150  0.9065489  0.0001174
28.170  0.9065300  0.0001184
28.190  0.9066026  0.0001174
28.210  0.9066175  0.0001150
28.230  0.9065890  0.0001187
28.250  0.9065607  0.0001178
28.270  0.9065850  0.0001171
28.290  0.9066017  0.0001166
28.310  0.9066099  0.0001158
28.330  0.9065595  0.0001158
28.350  0.9065498  0.0001159
28.370  0.9064447  0.0001162
28.390  0.9065216  0.0001154
28.410  0.9065389  0.0001149
28.430  0.9064655  0.0001156
28.450  0.9064838  0.0001179
28.470  0.9065404  0.0001176
28.490  0.9065723  0.0001172
28.510  0.9065864  0.0001157
28.530  0.9065839  0.0001167
28.550  0.9066319  0.0001176
28.570  0.9064719  0.0001158
28.590  0.9065192  0.0001179
28.610  0.9065580  0.0001145
28.630  0.9065022  0.0001166
28.650  0.9065694  0.0001174
28.670  0.9064421  0.0001174
28.690  0.9064756  0.0001170
28.710  0.9065111  0.0001164
28.730  0.9065797  0.0001142
28.750  0.9065521  0.0001176
28.770  0.9065050  0.0001167
28.790  0.9064450  0.0001154
28.810  0.9065168  0.0001175
28.830  0.9064946  0.0001161
28.850  0.9064605  0.0001186
28.870  0.9065187  0.0001152
28.890  0.9065101  0.0001179
28.910  0.9065018  0.0001158
28.930  0.9066399  0.0001166
28.950  0.9065587  0.0001164
28.970  0.9065392  0.0001139
28.990  0.9064742  0.0001160
29.010  0.9064482  0.0001153
29.030  0.9064680  0.0001166
29.050  0.9066076  0.0001161
29.070  0.9064912  0.0001168
29.090  0.9064854  0.0001149
29.110  0.9064890  0.0001170
29.130  0.9065371  0.0001155
29.150  0.9065475  0.0001161
29.170  0.9064990  0.0001163
29.190  0.9064614  0.0001183
29.210  0.9065764  0.0001173
29.230  0.9065652  0.0001185
29.250  0.9065493  0.0001177
29.270  0.9065211  0.0001173
29.290  0.9066436  0.0001158
29.310  0.9065757  0.0001182
29.330  0.9065967  0.0001162
29.350  0.9064837  0.0001146
29.370  0.9066021  0.0001168
29.390  0.9065137  0.0001145
29.410  0.9065838  0.0001173
29.430  0.9065981  0.0001146
29.450  0.9065665  0.0001166
29.470  0.9065821  0.0001163
29.490  0.9065652  0.0001171
29.510  0.9066064  0.0001148
29.530  0.9065615  0.0001180
29.550  0.9065240  0.0001183
29.570  0.9065362  0.0001182
29.590  0.9065535  0.0001146
29.610  0.9064843  0.0001168
29.630  0.9065471  0.0001182
29.650  0.9064780  0.0001179
29.670  0.9065338  0.0001163
29.690  0.9063940  0.0001172
29.710  0.9063715  0.0001162
29.730  0.9064495  0.0001176
29.750  0.9064782  0.0001157
29.770  0.9065107  0.0001151
29.790  0.9064487  0.0001153
29.810  0.9064949  0.0001146
29.830  0.9065509  0.0001150
29.850  0.9065396  0.0001152
29.870  0.9065155  0.0001158
29.890  0.9065113  0.0001163
29.910  0.9064843  0.0001157
29.930  0.9064895  0.0001176
29.950  0.9064363  0.0001168
29.970  0.9064607  0.0001148
29.990  0.9065034  0.0001187
30.010  0.9065204  0.0001187
30.030  0.9064979  0.0001184
30.050  0.9065677  0.0001168
30.070  0.9065763  0.0001156
30.090  0.9066074  0.0001167
30.110  0.9065042  0.0001160
30.130  0.9065369  0.0001171
30.150  0.9065380  0.0001145
30.170  0.9065230  0.0001145
30.190  0.9065995  0.0001156
30.210  0.9065912  0.0001145
30.230  0.9066466  0.0001162
30.250  0.9065736  0.0001129
30.270  0.9065264  0.0001132
30.290  0.9065463  0.0001139
30.310  0.9065167  0.0001145
30.330  0.9065338  0.0001144
30.350  0.9065582  0.0001150
30.370  0.9065902  0.0001169
30.390  0.9065036  0.0001152
30.410  0.9065026  0.0001174
30.430  0.9064960  0.0001186
30.450  0.9065496  0.0001161
30.470  0.9065293  0.0001161
30.490  0.9064924  0.0001169
30.510  0.9065025  0.0001186
30.530  0.9064956  0.0001182
30.550  0.9065644  0.0001174
30.570  0.9064890  0.0001172
30.590  0.9065151  0.0001181
30.610  0.9065170  0.0001169
30.630  0.9064636  0.0001175
30.650  0.9065186  0.0001152
30.670  0.9064720  0.0001142
30.690  0.9065621  0.0001135
30.710  0.9064436  0.0001140
30.730  0.9064746  0.0001128
30.750  0.9064945  0.0001141
30.770  0.9065069  0.0001155
30.790  0.9065196  0.0001136
30.810  0.9065113  0.0001142
30.830  0.9065723  0.0001151
30.850  0.9065750  0.0001159
30.870  0.9065977  0.0001166
30.890  0.9065723  0.0001178
30.910  0.9066030  0.0001197
30.930  0.9065058  0.0001191
30.950  0.9066524  0.0001190
30.970  0.9065937  0.0001196
30.990  0.9064856  0.0001201
31.010  0.9065778  0.0001182
31.030  0.9065263  0.0001183
31.050  0.9066598  0.0001194
31.070  0.9065505  0.0001180
31.090  0.9066659  0.0001169
31.110  0.9065673  0.0001152
31.130  0.9065346  0.0001125
31.150  0.9065030  0.0001141
31.170  0.9064902  0.0001143
31.190  0.9064920  0.0001112
31.210  0.9064463  0.0001110
31.230  0.9064925  0.0001134
31.250  0.9064895  0.0001145
31.270  0.9065531  0.0001141
31.290  0.9065129  0.0001148
31.310  0.9065259  0.0001163
31.330  0.9065423  0.0001195
31.350  0.9064318  0.0001195
31.370  0.9064908  0.0001229
31.390  0.9066216  0.0001199
31.410  0.9065635  0.0001210
31.430  0.9065023  0.0001222
31.450  0.9065512  0.0001199
31.470  0.9064890  0.0001220
31.490  0.9064924  0.0001215
31.510  0.9064317  0.0001190
31.530  0.9064754  0.0001176
31.550  0.9064762  0.0001175
31.570  0.9064895  0.0001133
31.590  0.9065399  0.0001119
31.610  0.9065234  0.0001121
31.630  0.9064999  0.0001106
31.650  0.9065252  0.0001091
31.670  0.9064969  0.0001105
31.690  0.9066003  0.0001096
31.710  0.9065480  0.0001098
31.730  0.9065793  0.0001128
31.750  0.9065083  0.0001139
31.770  0.9065461  0.0001162
31.790  0.9065678  0.0001180
31.810  0.9065970  0.0001205
31.830  0.9065703  0.0001231
31.850  0.9066485  0.0001226
31.870  0.9066646  0.0001255
31.890  0.9064983  0.0001251
31.910  0.9066189  0.0001248
31.930  0.9065416  0.0001230
31.950  0.9066226  0.0001218
31.970  0.9066436  0.0001202
31.990  0.9065357  0.0001195
32.010  0.9065729  0.0001144
32.030  0.9065310  0.0001124
32.050  0.9066000  0.0001129
32.070  0.9064573  0.0001088
32.090  0.9065124  0.0001075
32.110  0.9064275  0.0001046
32.130  0.9064071  0.0001044
32.150  0.9064551  0.0001068
32.170  0.9065239  0.0001074
32.190  0.9065702  0.0001082
32.210  0.9065126  0.0001128
32.230  0.9064475  0.0001162
32.250  0.9065088  0.0001186
32.270  0.9065685  0.0001215
32.290  0.9065309  0.0001252
32.310  0.9065547  0.0001289
32.330  0.9065861  0.0001281
32.350  0.9065981  0.0001284
32.370  0.9064677  0.0001272
32.390  0.9065666  0.0001253
32.410  0.9064671  0.0001217
32.430  0.9064043  0.0001180
32.450  0.9065144  0.0001172
32.470  0.9065102  0.0001137
32.490  0.9064328  0.0001122
32.510  0.9064073  0.0001098
32.530  0.9064222  0.0001059
32.550  0.9065380  0.0001046
32.570  0.9064476  0.0001047
32.590  0.9065768  0.0001039
32.610  0.9065108  0.0001033
32.630  0.9066600  0.0001062
32.650  0.9065694  0.0001049
32.670  0.9066608  0.0001093
32.690  0.9066104  0.0001125
32.710  0.9065645  0.0001167
32.730  0.9064915  0.0001224
32.750  0.9065098  0.0001282
32.770  0.9065738  0.0001175
