% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.82910036(0.00000410)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
17.090  0.8291318  0.0000820
17.110  0.8290663  0.0000821
17.130  0.8291068  0.0000810
17.150  0.8290791  0.0000822
17.170  0.8290295  0.0000825
17.190  0.8290895  0.0000808
17.210  0.8290790  0.0000818
17.230  0.8291042  0.0000828
17.250  0.8291668  0.0000829
17.270  0.8290098  0.0000812
17.290  0.8290960  0.0000831
17.310  0.8290902  0.0000816
17.330  0.8290775  0.0000819
17.350  0.8290531  0.0000824
17.370  0.8290394  0.0000816
17.390  0.8291373  0.0000813
17.410  0.8290777  0.0000816
17.430  0.8290964  0.0000815
17.450  0.8290556  0.0000808
17.470  0.8291456  0.0000844
17.490  0.8291048  0.0000816
17.510  0.8291213  0.0000818
17.530  0.8290898  0.0000805
17.550  0.8290822  0.0000810
17.570  0.8290559  0.0000807
17.590  0.8291051  0.0000833
17.610  0.8290792  0.0000837
17.630  0.8291308  0.0000821
17.650  0.8290413  0.0000827
17.670  0.8290834  0.0000824
17.690  0.8291261  0.0000829
17.710  0.8291429  0.0000832
17.730  0.8291445  0.0000821
17.750  0.8291663  0.0000823
17.770  0.8291756  0.0000830
17.790  0.8291017  0.0000820
17.810  0.8291810  0.0000820
17.830  0.8291594  0.0000833
17.850  0.8291516  0.0000819
17.870  0.8290872  0.0000831
17.890  0.8291023  0.0000813
17.910  0.8291214  0.0000808
17.930  0.8291583  0.0000819
17.950  0.8291276  0.0000816
17.970  0.8290917  0.0000815
17.990  0.8291267  0.0000814
18.010  0.8289813  0.0000812
18.030  0.8290945  0.0000827
18.050  0.8291415  0.0000813
18.070  0.8291284  0.0000834
18.090  0.8292108  0.0000824
18.110  0.8290526  0.0000815
18.130  0.8291178  0.0000819
18.150  0.8290313  0.0000826
18.170  0.8291064  0.0000809
18.190  0.8290628  0.0000824
18.210  0.8290849  0.0000821
18.230  0.8291317  0.0000819
18.250  0.8290758  0.0000830
18.270  0.8290368  0.0000814
18.290  0.8290532  0.0000820
18.310  0.8290127  0.0000828
18.330  0.8290681  0.0000830
18.350  0.8290357  0.0000819
18.370  0.8290202  0.0000817
18.390  0.8290527  0.0000824
18.410  0.8290937  0.0000824
18.430  0.8290616  0.0000819
18.450  0.8290722  0.0000823
18.470  0.8291022  0.0000809
18.490  0.8290844  0.0000825
18.510  0.8290862  0.0000810
18.530  0.8291527  0.0000831
18.550  0.8291102  0.0000837
18.570  0.8291280  0.0000817
18.590  0.8291090  0.0000837
18.610  0.8291268  0.0000832
18.630  0.8291690  0.0000809
18.650  0.8291311  0.0000821
18.670  0.8291284  0.0000837
18.690  0.8291244  0.0000822
18.710  0.8291424  0.0000813
18.730  0.8291439  0.0000813
18.750  0.8291974  0.0000825
18.770  0.8291517  0.0000832
18.790  0.8291497  0.0000832
18.810  0.8291009  0.0000822
18.830  0.8290630  0.0000821
18.850  0.8291245  0.0000814
18.870  0.8291411  0.0000817
18.890  0.8291797  0.0000821
18.910  0.8290878  0.0000822
18.930  0.8291765  0.0000807
18.950  0.8291584  0.0000807
18.970  0.8290988  0.0000824
18.990  0.8291044  0.0000803
19.010  0.8290387  0.0000819
19.030  0.8290741  0.0000826
19.050  0.8290877  0.0000814
19.070  0.8290858  0.0000821
19.090  0.8291629  0.0000813
19.110  0.8290848  0.0000817
19.130  0.8290502  0.0000825
19.150  0.8290461  0.0000812
19.170  0.8290693  0.0000821
19.190  0.8291147  0.0000819
19.210  0.8290694  0.0000825
19.230  0.8290708  0.0000830
19.250  0.8290538  0.0000836
19.270  0.8290307  0.0000808
19.290  0.8290488  0.0000822
19.310  0.8290177  0.0000822
19.330  0.8289811  0.0000815
19.350  0.8291135  0.0000811
19.370  0.8291181  0.0000818
19.390  0.8291086  0.0000825
19.410  0.8291083  0.0000808
19.430  0.8290560  0.0000812
19.450  0.8290682  0.0000811
19.470  0.8290853  0.0000821
19.490  0.8291719  0.0000810
19.510  0.8291210  0.0000822
19.530  0.8292597  0.0000826
19.550  0.8291193  0.0000825
19.570  0.8290640  0.0000820
19.590  0.8291588  0.0000827
19.610  0.8291489  0.0000829
19.630  0.8291718  0.0000834
19.650  0.8290925  0.0000824
19.670  0.8290890  0.0000813
19.690  0.8291469  0.0000834
19.710  0.8291456  0.0000808
19.730  0.8290852  0.0000807
19.750  0.8290896  0.0000808
19.770  0.8291154  0.0000806
19.790  0.8291382  0.0000824
19.810  0.8290237  0.0000824
19.830  0.8291109  0.0000824
19.850  0.8291194  0.0000813
19.870  0.8290195  0.0000831
19.890  0.8290551  0.0000814
19.910  0.8290810  0.0000827
19.930  0.8290444  0.0000820
19.950  0.8290859  0.0000829
19.970  0.8291404  0.0000817
19.990  0.8290534  0.0000815
20.010  0.8291327  0.0000832
20.030  0.8291168  0.0000825
20.050  0.8291165  0.0000831
20.070  0.8290887  0.0000815
20.090  0.8290829  0.0000808
20.110  0.8290747  0.0000830
20.130  0.8290828  0.0000821
20.150  0.8290429  0.0000826
20.170  0.8291189  0.0000808
20.190  0.8291549  0.0000819
20.210  0.8291285  0.0000817
20.230  0.8291106  0.0000815
20.250  0.8291281  0.0000822
20.270  0.8290788  0.0000819
20.290  0.8290441  0.0000827
20.310  0.8291133  0.0000822
20.330  0.8290671  0.0000819
20.350  0.8290769  0.0000820
20.370  0.8291699  0.0000818
20.390  0.8290154  0.0000836
20.410  0.8290867  0.0000821
20.430  0.8290826  0.0000824
20.450  0.8290173  0.0000835
20.470  0.8290804  0.0000824
20.490  0.8291284  0.0000828
20.510  0.8290612  0.0000818
20.530  0.8291115  0.0000840
20.550  0.8291104  0.0000823
20.570  0.8291108  0.0000817
20.590  0.8292187  0.0000817
20.610  0.8290797  0.0000816
20.630  0.8291702  0.0000830
20.650  0.8291535  0.0000823
20.670  0.8291316  0.0000824
20.690  0.8291593  0.0000836
20.710  0.8291166  0.0000815
20.730  0.8290941  0.0000815
20.750  0.8291305  0.0000821
20.770  0.8290925  0.0000827
20.790  0.8291026  0.0000825
20.810  0.8291096  0.0000821
20.830  0.8291078  0.0000826
20.850  0.8291139  0.0000819
20.870  0.8290933  0.0000832
20.890  0.8290644  0.0000830
20.910  0.8291124  0.0000820
20.930  0.8290996  0.0000818
20.950  0.8291149  0.0000823
20.970  0.8290389  0.0000833
20.990  0.8290898  0.0000823
21.010  0.8291093  0.0000823
21.030  0.8291351  0.0000813
21.050  0.8291134  0.0000827
21.070  0.8290818  0.0000838
21.090  0.8291390  0.0000809
21.110  0.8290391  0.0000809
21.130  0.8291273  0.0000837
21.150  0.8290612  0.0000818
21.170  0.8290584  0.0000829
21.190  0.8289927  0.0000825
21.210  0.8290036  0.0000822
21.230  0.8290641  0.0000834
21.250  0.8290438  0.0000833
21.270  0.8290982  0.0000826
21.290  0.8290642  0.0000816
21.310  0.8291416  0.0000821
21.330  0.8291101  0.0000815
21.350  0.8290796  0.0000820
21.370  0.8291500  0.0000828
21.390  0.8291619  0.0000833
21.410  0.8291921  0.0000832
21.430  0.8291691  0.0000831
21.450  0.8291602  0.0000821
21.470  0.8291158  0.0000834
21.490  0.8290979  0.0000821
21.510  0.8291977  0.0000810
21.530  0.8291455  0.0000813
21.550  0.8290773  0.0000829
21.570  0.8291442  0.0000816
21.590  0.8291893  0.0000819
21.610  0.8290980  0.0000813
21.630  0.8291205  0.0000825
21.650  0.8290514  0.0000808
21.670  0.8290863  0.0000815
21.690  0.8291085  0.0000816
21.710  0.8291210  0.0000811
21.730  0.8290738  0.0000815
21.750  0.8290817  0.0000827
21.770  0.8290172  0.0000819
21.790  0.8290619  0.0000842
21.810  0.8290480  0.0000827
21.830  0.8290559  0.0000821
21.850  0.8291488  0.0000825
21.870  0.8290684  0.0000814
21.890  0.8291097  0.0000819
21.910  0.8290588  0.0000831
21.930  0.8290736  0.0000828
21.950  0.8290820  0.0000815
21.970  0.8291201  0.0000816
21.990  0.8290948  0.0000829
22.010  0.8290709  0.0000825
22.030  0.8291075  0.0000830
22.050  0.8290832  0.0000827
22.070  0.8291444  0.0000823
22.090  0.8290593  0.0000813
22.110  0.8291266  0.0000813
22.130  0.8290891  0.0000817
22.150  0.8291387  0.0000828
22.170  0.8290630  0.0000831
22.190  0.8291636  0.0000829
22.210  0.8291019  0.0000818
22.230  0.8290725  0.0000811
22.250  0.8290783  0.0000816
22.270  0.8290973  0.0000827
22.290  0.8290686  0.0000822
22.310  0.8291282  0.0000828
22.330  0.8290603  0.0000811
22.350  0.8290523  0.0000817
22.370  0.8291052  0.0000828
22.390  0.8291390  0.0000829
22.410  0.8291523  0.0000817
22.430  0.8291083  0.0000816
22.450  0.8291441  0.0000827
22.470  0.8290623  0.0000839
22.490  0.8291167  0.0000823
22.510  0.8291113  0.0000818
22.530  0.8291766  0.0000826
22.550  0.8291020  0.0000824
22.570  0.8291494  0.0000816
22.590  0.8290930  0.0000808
22.610  0.8291426  0.0000820
22.630  0.8290702  0.0000829
22.650  0.8290942  0.0000811
22.670  0.8290416  0.0000817
22.690  0.8290911  0.0000818
22.710  0.8291024  0.0000816
22.730  0.8291103  0.0000816
22.750  0.8290603  0.0000805
22.770  0.8290788  0.0000811
22.790  0.8290240  0.0000824
22.810  0.8290751  0.0000828
22.830  0.8291051  0.0000832
22.850  0.8290284  0.0000805
22.870  0.8290804  0.0000824
22.890  0.8290227  0.0000833
22.910  0.8290886  0.0000821
22.930  0.8291049  0.0000833
22.950  0.8290686  0.0000834
22.970  0.8291078  0.0000809
22.990  0.8291213  0.0000817
23.010  0.8291507  0.0000817
23.030  0.8291706  0.0000830
23.050  0.8291702  0.0000814
23.070  0.8291347  0.0000829
23.090  0.8291299  0.0000813
23.110  0.8290966  0.0000822
23.130  0.8291117  0.0000820
23.150  0.8291213  0.0000814
23.170  0.8291295  0.0000816
23.190  0.8290471  0.0000833
23.210  0.8291377  0.0000829
23.230  0.8290619  0.0000826
23.250  0.8290222  0.0000819
23.270  0.8290978  0.0000819
23.290  0.8290288  0.0000824
23.310  0.8290811  0.0000831
23.330  0.8290940  0.0000821
23.350  0.8290873  0.0000830
23.370  0.8290495  0.0000806
23.390  0.8290772  0.0000814
23.410  0.8290786  0.0000821
23.430  0.8291127  0.0000819
23.450  0.8291067  0.0000817
23.470  0.8290664  0.0000822
23.490  0.8290309  0.0000826
23.510  0.8291455  0.0000817
23.530  0.8290664  0.0000814
23.550  0.8290991  0.0000815
23.570  0.8290929  0.0000827
23.590  0.8290552  0.0000819
23.610  0.8290324  0.0000817
23.630  0.8290749  0.0000809
23.650  0.8290828  0.0000812
23.670  0.8291121  0.0000814
23.690  0.8291074  0.0000831
23.710  0.8291080  0.0000825
23.730  0.8291068  0.0000812
23.750  0.8291820  0.0000836
23.770  0.8291363  0.0000820
23.790  0.8291012  0.0000808
23.810  0.8290979  0.0000810
23.830  0.8290995  0.0000814
23.850  0.8291062  0.0000812
23.870  0.8290733  0.0000820
23.890  0.8291401  0.0000835
23.910  0.8291364  0.0000822
23.930  0.8290606  0.0000805
23.950  0.8290325  0.0000822
23.970  0.8290742  0.0000828
23.990  0.8290628  0.0000821
24.010  0.8290938  0.0000816
24.030  0.8290534  0.0000831
24.050  0.8290992  0.0000816
24.070  0.8291110  0.0000820
24.090  0.8290995  0.0000830
24.110  0.8290761  0.0000823
24.130  0.8291230  0.0000826
24.150  0.8291206  0.0000807
24.170  0.8290547  0.0000814
24.190  0.8291100  0.0000835
24.210  0.8290881  0.0000828
24.230  0.8290755  0.0000808
24.250  0.8291106  0.0000823
24.270  0.8290486  0.0000810
24.290  0.8291421  0.0000830
24.310  0.8290394  0.0000823
24.330  0.8291569  0.0000833
24.350  0.8291484  0.0000835
24.370  0.8291418  0.0000832
24.390  0.8291410  0.0000822
24.410  0.8291508  0.0000814
24.430  0.8291402  0.0000819
24.450  0.8291175  0.0000818
24.470  0.8291261  0.0000818
24.490  0.8290961  0.0000821
24.510  0.8290713  0.0000826
24.530  0.8290773  0.0000817
24.550  0.8291008  0.0000811
24.570  0.8290730  0.0000825
24.590  0.8290364  0.0000829
24.610  0.8290747  0.0000818
24.630  0.8290572  0.0000832
24.650  0.8290818  0.0000819
24.670  0.8291362  0.0000832
24.690  0.8290883  0.0000816
24.710  0.8290778  0.0000812
24.730  0.8290910  0.0000827
24.750  0.8290982  0.0000825
24.770  0.8290525  0.0000824
24.790  0.8290947  0.0000831
24.810  0.8291491  0.0000813
24.830  0.8290853  0.0000828
24.850  0.8291335  0.0000824
24.870  0.8290827  0.0000824
24.890  0.8290860  0.0000807
24.910  0.8290333  0.0000806
24.930  0.8291191  0.0000817
24.950  0.8290791  0.0000816
24.970  0.8291150  0.0000820
24.990  0.8290845  0.0000813
25.010  0.8291033  0.0000817
25.030  0.8291512  0.0000831
25.050  0.8291485  0.0000820
25.070  0.8291226  0.0000804
25.090  0.8291362  0.0000818
25.110  0.8291218  0.0000810
25.130  0.8291133  0.0000819
25.150  0.8291414  0.0000818
25.170  0.8290285  0.0000815
25.190  0.8290270  0.0000814
25.210  0.8291262  0.0000823
25.230  0.8290560  0.0000809
25.250  0.8291000  0.0000802
25.270  0.8291213  0.0000823
25.290  0.8290411  0.0000827
25.310  0.8290609  0.0000833
25.330  0.8291230  0.0000829
25.350  0.8291384  0.0000826
25.370  0.8291488  0.0000811
25.390  0.8290907  0.0000815
25.410  0.8290446  0.0000821
25.430  0.8290796  0.0000812
25.450  0.8290485  0.0000813
25.470  0.8291185  0.0000816
25.490  0.8291104  0.0000801
25.510  0.8290338  0.0000812
25.530  0.8290877  0.0000815
25.550  0.8291108  0.0000827
25.570  0.8290767  0.0000822
25.590  0.8291227  0.0000825
25.610  0.8291056  0.0000828
25.630  0.8290666  0.0000816
25.650  0.8291026  0.0000830
25.670  0.8291422  0.0000841
25.690  0.8291433  0.0000813
25.710  0.8291016  0.0000823
25.730  0.8290689  0.0000821
25.750  0.8290550  0.0000835
25.770  0.8291008  0.0000829
25.790  0.8290991  0.0000813
25.810  0.8290654  0.0000825
25.830  0.8290679  0.0000836
25.850  0.8291305  0.0000810
25.870  0.8290296  0.0000829
25.890  0.8291559  0.0000832
25.910  0.8291564  0.0000818
25.930  0.8289886  0.0000829
25.950  0.8290940  0.0000829
25.970  0.8290265  0.0000817
25.990  0.8290813  0.0000819
26.010  0.8291171  0.0000818
26.030  0.8291715  0.0000813
26.050  0.8290971  0.0000829
26.070  0.8290021  0.0000827
26.090  0.8291074  0.0000829
26.110  0.8290997  0.0000817
26.130  0.8290719  0.0000819
26.150  0.8290778  0.0000816
26.170  0.8291026  0.0000813
26.190  0.8291380  0.0000820
26.210  0.8291359  0.0000821
26.230  0.8291096  0.0000832
26.250  0.8292090  0.0000825
26.270  0.8290757  0.0000830
26.290  0.8290841  0.0000818
26.310  0.8291638  0.0000830
26.330  0.8290876  0.0000824
26.350  0.8290620  0.0000821
26.370  0.8291450  0.0000812
26.390  0.8291582  0.0000827
26.410  0.8291280  0.0000816
26.430  0.8291164  0.0000806
26.450  0.8290115  0.0000830
26.470  0.8291416  0.0000830
26.490  0.8291169  0.0000829
26.510  0.8291171  0.0000817
26.530  0.8290718  0.0000826
26.550  0.8290718  0.0000815
26.570  0.8290851  0.0000816
26.590  0.8290742  0.0000811
26.610  0.8290963  0.0000819
26.630  0.8291361  0.0000827
26.650  0.8291135  0.0000819
26.670  0.8291132  0.0000817
26.690  0.8291674  0.0000833
26.710  0.8290801  0.0000833
26.730  0.8290534  0.0000832
26.750  0.8291828  0.0000834
26.770  0.8291001  0.0000832
26.790  0.8290416  0.0000807
26.810  0.8291439  0.0000829
26.830  0.8291476  0.0000816
26.850  0.8290598  0.0000812
26.870  0.8290431  0.0000822
26.890  0.8290513  0.0000808
26.910  0.8290714  0.0000833
26.930  0.8290331  0.0000827
26.950  0.8290097  0.0000823
26.970  0.8291143  0.0000818
26.990  0.8291185  0.0000816
27.010  0.8291037  0.0000818
27.030  0.8289996  0.0000830
27.050  0.8290924  0.0000818
27.070  0.8291055  0.0000823
27.090  0.8290977  0.0000827
27.110  0.8290710  0.0000816
27.130  0.8291436  0.0000822
27.150  0.8290988  0.0000823
27.170  0.8290930  0.0000824
27.190  0.8291090  0.0000816
27.210  0.8291428  0.0000823
27.230  0.8291217  0.0000811
27.250  0.8290816  0.0000812
27.270  0.8290882  0.0000823
27.290  0.8291484  0.0000816
27.310  0.8291219  0.0000832
27.330  0.8290926  0.0000812
27.350  0.8291846  0.0000818
27.370  0.8291872  0.0000831
27.390  0.8291202  0.0000830
27.410  0.8291201  0.0000823
27.430  0.8291125  0.0000819
27.450  0.8291783  0.0000823
27.470  0.8291283  0.0000838
27.490  0.8291561  0.0000826
27.510  0.8291868  0.0000820
27.530  0.8291262  0.0000812
27.550  0.8290347  0.0000832
27.570  0.8290930  0.0000835
27.590  0.8291107  0.0000815
27.610  0.8290423  0.0000837
27.630  0.8291388  0.0000836
27.650  0.8290838  0.0000818
27.670  0.8291108  0.0000818
27.690  0.8290643  0.0000825
27.710  0.8290324  0.0000838
27.730  0.8291027  0.0000827
27.750  0.8290431  0.0000833
27.770  0.8290599  0.0000825
27.790  0.8290722  0.0000838
27.810  0.8290222  0.0000825
27.830  0.8289780  0.0000824
27.850  0.8290211  0.0000816
27.870  0.8290726  0.0000831
27.890  0.8290093  0.0000815
27.910  0.8291084  0.0000821
27.930  0.8290781  0.0000833
27.950  0.8291186  0.0000832
27.970  0.8291173  0.0000813
27.990  0.8290852  0.0000809
28.010  0.8291467  0.0000825
28.030  0.8291984  0.0000823
28.050  0.8291245  0.0000822
28.070  0.8291077  0.0000806
28.090  0.8292383  0.0000817
28.110  0.8291418  0.0000825
28.130  0.8290936  0.0000820
28.150  0.8291506  0.0000823
28.170  0.8291496  0.0000822
28.190  0.8291875  0.0000805
28.210  0.8290487  0.0000836
28.230  0.8291433  0.0000819
28.250  0.8291290  0.0000831
28.270  0.8291161  0.0000815
28.290  0.8291628  0.0000814
28.310  0.8290851  0.0000813
28.330  0.8291622  0.0000819
28.350  0.8291147  0.0000828
28.370  0.8290499  0.0000831
28.390  0.8290545  0.0000818
28.410  0.8291528  0.0000838
28.430  0.8290271  0.0000820
28.450  0.8290923  0.0000837
28.470  0.8290661  0.0000825
28.490  0.8290593  0.0000820
28.510  0.8291236  0.0000814
28.530  0.8290466  0.0000834
28.550  0.8291766  0.0000821
28.570  0.8290079  0.0000826
28.590  0.8290905  0.0000824
28.610  0.8290821  0.0000815
28.630  0.8290583  0.0000820
28.650  0.8290142  0.0000844
28.670  0.8290546  0.0000835
28.690  0.8291668  0.0000833
28.710  0.8291013  0.0000818
28.730  0.8291019  0.0000830
28.750  0.8290525  0.0000828
28.770  0.8290426  0.0000822
28.790  0.8291184  0.0000813
28.810  0.8290696  0.0000828
28.830  0.8290651  0.0000828
28.850  0.8290811  0.0000815
28.870  0.8291307  0.0000813
28.890  0.8291652  0.0000820
28.910  0.8291651  0.0000818
28.930  0.8291494  0.0000811
28.950  0.8291646  0.0000810
28.970  0.8291391  0.0000827
28.990  0.8291634  0.0000843
29.010  0.8291446  0.0000811
29.030  0.8290974  0.0000817
29.050  0.8291243  0.0000833
29.070  0.8291353  0.0000822
29.090  0.8291593  0.0000820
29.110  0.8291227  0.0000819
29.130  0.8290666  0.0000815
29.150  0.8291380  0.0000814
29.170  0.8291118  0.0000822
29.190  0.8291238  0.0000822
29.210  0.8291174  0.0000831
29.230  0.8290229  0.0000823
29.250  0.8290603  0.0000842
29.270  0.8291499  0.0000829
29.290  0.8291152  0.0000830
29.310  0.8291312  0.0000834
29.330  0.8290872  0.0000835
29.350  0.8290464  0.0000835
29.370  0.8290948  0.0000836
29.390  0.8290925  0.0000830
29.410  0.8290896  0.0000827
29.430  0.8290735  0.0000826
29.450  0.8290286  0.0000835
29.470  0.8290998  0.0000831
29.490  0.8290493  0.0000829
29.510  0.8289850  0.0000823
29.530  0.8290680  0.0000829
29.550  0.8290644  0.0000821
29.570  0.8290308  0.0000815
29.590  0.8290893  0.0000828
29.610  0.8290734  0.0000837
29.630  0.8290661  0.0000825
29.650  0.8291456  0.0000825
29.670  0.8291493  0.0000826
29.690  0.8291860  0.0000818
29.710  0.8291493  0.0000823
29.730  0.8292138  0.0000816
29.750  0.8290900  0.0000823
29.770  0.8291485  0.0000837
29.790  0.8291492  0.0000825
29.810  0.8291331  0.0000825
29.830  0.8291488  0.0000835
29.850  0.8291056  0.0000825
29.870  0.8290796  0.0000822
29.890  0.8291761  0.0000822
29.910  0.8290681  0.0000820
29.930  0.8291088  0.0000826
29.950  0.8291230  0.0000821
29.970  0.8291043  0.0000827
29.990  0.8290726  0.0000834
30.010  0.8291059  0.0000827
30.030  0.8291359  0.0000836
30.050  0.8291408  0.0000830
30.070  0.8290678  0.0000816
30.090  0.8290937  0.0000826
30.110  0.8290848  0.0000825
30.130  0.8290893  0.0000810
30.150  0.8290764  0.0000819
30.170  0.8290741  0.0000824
30.190  0.8290277  0.0000828
30.210  0.8291004  0.0000821
30.230  0.8290766  0.0000827
30.250  0.8291128  0.0000831
30.270  0.8290773  0.0000823
30.290  0.8291147  0.0000817
30.310  0.8290966  0.0000823
30.330  0.8290650  0.0000827
30.350  0.8290776  0.0000825
30.370  0.8291803  0.0000824
30.390  0.8291517  0.0000815
30.410  0.8290456  0.0000830
30.430  0.8291507  0.0000841
30.450  0.8291060  0.0000831
30.470  0.8290986  0.0000831
30.490  0.8290857  0.0000839
30.510  0.8291200  0.0000813
30.530  0.8291562  0.0000822
30.550  0.8291061  0.0000840
30.570  0.8290779  0.0000831
30.590  0.8290872  0.0000813
30.610  0.8291363  0.0000829
30.630  0.8290660  0.0000827
30.650  0.8291069  0.0000808
30.670  0.8290959  0.0000817
30.690  0.8290660  0.0000802
30.710  0.8291889  0.0000815
30.730  0.8291295  0.0000817
30.750  0.8290716  0.0000830
30.770  0.8291450  0.0000818
30.790  0.8291463  0.0000825
30.810  0.8290726  0.0000834
30.830  0.8290583  0.0000830
30.850  0.8290995  0.0000826
30.870  0.8290865  0.0000838
30.890  0.8290609  0.0000835
30.910  0.8290656  0.0000839
30.930  0.8290735  0.0000835
30.950  0.8290728  0.0000827
30.970  0.8290286  0.0000832
30.990  0.8290425  0.0000834
31.010  0.8290857  0.0000819
31.030  0.8290561  0.0000834
31.050  0.8290162  0.0000824
31.070  0.8290547  0.0000822
31.090  0.8290821  0.0000818
31.110  0.8290527  0.0000811
31.130  0.8290624  0.0000806
31.150  0.8291762  0.0000803
31.170  0.8291125  0.0000817
31.190  0.8290810  0.0000812
31.210  0.8291391  0.0000823
31.230  0.8290772  0.0000815
31.250  0.8291259  0.0000826
31.270  0.8291598  0.0000820
31.290  0.8290738  0.0000829
31.310  0.8291555  0.0000833
31.330  0.8291448  0.0000839
31.350  0.8290926  0.0000831
31.370  0.8291406  0.0000838
31.390  0.8290682  0.0000851
31.410  0.8291714  0.0000828
31.430  0.8291712  0.0000830
31.450  0.8291628  0.0000836
31.470  0.8291156  0.0000828
31.490  0.8291070  0.0000835
31.510  0.8291446  0.0000813
31.530  0.8291100  0.0000817
31.550  0.8291772  0.0000817
31.570  0.8290733  0.0000806
31.590  0.8291036  0.0000793
31.610  0.8290817  0.0000804
31.630  0.8291276  0.0000808
31.650  0.8290635  0.0000801
31.670  0.8291220  0.0000806
31.690  0.8291557  0.0000812
31.710  0.8290932  0.0000806
31.730  0.8290676  0.0000821
31.750  0.8290726  0.0000822
31.770  0.8290405  0.0000840
31.790  0.8290563  0.0000824
31.810  0.8291066  0.0000852
31.830  0.8290770  0.0000843
31.850  0.8290984  0.0000838
31.870  0.8290362  0.0000865
31.890  0.8290434  0.0000854
31.910  0.8290374  0.0000855
31.930  0.8290606  0.0000860
31.950  0.8290499  0.0000851
31.970  0.8290395  0.0000833
31.990  0.8290606  0.0000814
32.010  0.8289743  0.0000809
32.030  0.8289916  0.0000792
32.050  0.8290093  0.0000797
32.070  0.8290179  0.0000786
32.090  0.8290716  0.0000796
32.110  0.8290861  0.0000788
32.130  0.8290896  0.0000765
32.150  0.8291081  0.0000794
32.170  0.8291381  0.0000788
32.190  0.8291696  0.0000803
32.210  0.8291747  0.0000826
32.230  0.8291354  0.0000845
32.250  0.8290904  0.0000845
32.270  0.8292201  0.0000863
32.290  0.8291798  0.0000880
32.310  0.8292412  0.0000876
32.330  0.8292294  0.0000894
32.350  0.8291816  0.0000889
32.370  0.8291403  0.0000875
32.390  0.8291310  0.0000867
32.410  0.8291899  0.0000844
32.430  0.8291279  0.0000834
32.450  0.8290853  0.0000829
32.470  0.8291829  0.0000801
32.490  0.8291667  0.0000813
32.510  0.8291136  0.0000809
32.530  0.8291143  0.0000775
32.550  0.8290807  0.0000779
32.570  0.8290948  0.0000750
32.590  0.8290606  0.0000753
32.610  0.8290199  0.0000755
32.630  0.8290849  0.0000761
32.650  0.8290903  0.0000768
32.670  0.8290219  0.0000809
32.690  0.8290521  0.0000795
32.710  0.8290136  0.0000830
32.730  0.8289947  0.0000861
32.750  0.8290697  0.0000882
32.770  0.8290159  0.0000797
