% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.38667410(0.00000088)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
17.090  0.3866794  0.0000113
17.110  0.3866798  0.0000114
17.130  0.3866649  0.0000112
17.150  0.3866728  0.0000113
17.170  0.3866677  0.0000113
17.190  0.3866724  0.0000113
17.210  0.3866628  0.0000114
17.230  0.3866772  0.0000114
17.250  0.3866658  0.0000113
17.270  0.3866746  0.0000112
17.290  0.3866655  0.0000112
17.310  0.3866692  0.0000111
17.330  0.3866762  0.0000113
17.350  0.3866713  0.0000114
17.370  0.3866767  0.0000111
17.390  0.3866791  0.0000112
17.410  0.3866744  0.0000112
17.430  0.3866651  0.0000110
17.450  0.3866738  0.0000112
17.470  0.3866695  0.0000110
17.490  0.3866786  0.0000112
17.510  0.3866745  0.0000111
17.530  0.3866749  0.0000113
17.550  0.3866698  0.0000113
17.570  0.3866694  0.0000113
17.590  0.3866694  0.0000114
17.610  0.3866758  0.0000110
17.630  0.3866743  0.0000111
17.650  0.3866704  0.0000113
17.670  0.3866713  0.0000111
17.690  0.3866832  0.0000114
17.710  0.3866811  0.0000112
17.730  0.3866736  0.0000112
17.750  0.3866844  0.0000112
17.770  0.3866774  0.0000114
17.790  0.3866767  0.0000113
17.810  0.3866745  0.0000113
17.830  0.3866742  0.0000114
17.850  0.3866770  0.0000115
17.870  0.3866795  0.0000111
17.890  0.3866799  0.0000114
17.910  0.3866786  0.0000111
17.930  0.3866811  0.0000111
17.950  0.3866799  0.0000114
17.970  0.3866697  0.0000113
17.990  0.3866740  0.0000113
18.010  0.3866693  0.0000112
18.030  0.3866702  0.0000113
18.050  0.3866702  0.0000111
18.070  0.3866707  0.0000114
18.090  0.3866718  0.0000112
18.110  0.3866744  0.0000114
18.130  0.3866780  0.0000113
18.150  0.3866838  0.0000113
18.170  0.3866809  0.0000112
18.190  0.3866763  0.0000113
18.210  0.3866847  0.0000113
18.230  0.3866736  0.0000114
18.250  0.3866765  0.0000113
18.270  0.3866795  0.0000116
18.290  0.3866695  0.0000113
18.310  0.3866711  0.0000114
18.330  0.3866778  0.0000113
18.350  0.3866775  0.0000112
18.370  0.3866770  0.0000114
18.390  0.3866697  0.0000114
18.410  0.3866665  0.0000112
18.430  0.3866717  0.0000112
18.450  0.3866739  0.0000110
18.470  0.3866797  0.0000111
18.490  0.3866721  0.0000113
18.510  0.3866719  0.0000111
18.530  0.3866752  0.0000112
18.550  0.3866696  0.0000113
18.570  0.3866732  0.0000112
18.590  0.3866772  0.0000111
18.610  0.3866727  0.0000112
18.630  0.3866729  0.0000112
18.650  0.3866714  0.0000111
18.670  0.3866779  0.0000111
18.690  0.3866714  0.0000111
18.710  0.3866799  0.0000114
18.730  0.3866754  0.0000113
18.750  0.3866638  0.0000113
18.770  0.3866710  0.0000111
18.790  0.3866817  0.0000113
18.810  0.3866785  0.0000113
18.830  0.3866696  0.0000114
18.850  0.3866667  0.0000111
18.870  0.3866659  0.0000111
18.890  0.3866679  0.0000112
18.910  0.3866805  0.0000113
18.930  0.3866681  0.0000112
18.950  0.3866730  0.0000114
18.970  0.3866756  0.0000113
18.990  0.3866696  0.0000112
19.010  0.3866836  0.0000111
19.030  0.3866748  0.0000113
19.050  0.3866765  0.0000111
19.070  0.3866799  0.0000114
19.090  0.3866829  0.0000113
19.110  0.3866786  0.0000114
19.130  0.3866819  0.0000113
19.150  0.3866767  0.0000112
19.170  0.3866844  0.0000112
19.190  0.3866763  0.0000113
19.210  0.3866716  0.0000114
19.230  0.3866784  0.0000110
19.250  0.3866724  0.0000113
19.270  0.3866768  0.0000113
19.290  0.3866693  0.0000111
19.310  0.3866789  0.0000113
19.330  0.3866818  0.0000115
19.350  0.3866812  0.0000113
19.370  0.3866747  0.0000112
19.390  0.3866788  0.0000113
19.410  0.3866710  0.0000115
19.430  0.3866756  0.0000113
19.450  0.3866813  0.0000113
19.470  0.3866763  0.0000113
19.490  0.3866749  0.0000112
19.510  0.3866799  0.0000112
19.530  0.3866822  0.0000112
19.550  0.3866745  0.0000113
19.570  0.3866874  0.0000111
19.590  0.3866790  0.0000114
19.610  0.3866640  0.0000114
19.630  0.3866756  0.0000111
19.650  0.3866753  0.0000112
19.670  0.3866676  0.0000112
19.690  0.3866725  0.0000112
19.710  0.3866774  0.0000112
19.730  0.3866756  0.0000113
19.750  0.3866721  0.0000112
19.770  0.3866682  0.0000113
19.790  0.3866751  0.0000114
19.810  0.3866728  0.0000115
19.830  0.3866676  0.0000112
19.850  0.3866746  0.0000115
19.870  0.3866686  0.0000112
19.890  0.3866653  0.0000113
19.910  0.3866706  0.0000112
19.930  0.3866672  0.0000113
19.950  0.3866653  0.0000112
19.970  0.3866703  0.0000113
19.990  0.3866638  0.0000112
20.010  0.3866752  0.0000111
20.030  0.3866654  0.0000111
20.050  0.3866748  0.0000115
20.070  0.3866784  0.0000112
20.090  0.3866796  0.0000113
20.110  0.3866735  0.0000113
20.130  0.3866798  0.0000113
20.150  0.3866728  0.0000113
20.170  0.3866715  0.0000113
20.190  0.3866627  0.0000110
20.210  0.3866799  0.0000112
20.230  0.3866681  0.0000112
20.250  0.3866677  0.0000112
20.270  0.3866604  0.0000114
20.290  0.3866664  0.0000114
20.310  0.3866809  0.0000112
20.330  0.3866679  0.0000112
20.350  0.3866716  0.0000113
20.370  0.3866718  0.0000114
20.390  0.3866813  0.0000111
20.410  0.3866740  0.0000113
20.430  0.3866724  0.0000113
20.450  0.3866688  0.0000113
20.470  0.3866712  0.0000113
20.490  0.3866757  0.0000112
20.510  0.3866714  0.0000113
20.530  0.3866735  0.0000114
20.550  0.3866722  0.0000115
20.570  0.3866705  0.0000114
20.590  0.3866713  0.0000112
20.610  0.3866646  0.0000112
20.630  0.3866628  0.0000111
20.650  0.3866710  0.0000114
20.670  0.3866562  0.0000110
20.690  0.3866726  0.0000115
20.710  0.3866700  0.0000113
20.730  0.3866683  0.0000112
20.750  0.3866820  0.0000111
20.770  0.3866746  0.0000111
20.790  0.3866644  0.0000113
20.810  0.3866753  0.0000112
20.830  0.3866738  0.0000111
20.850  0.3866663  0.0000112
20.870  0.3866788  0.0000112
20.890  0.3866738  0.0000113
20.910  0.3866702  0.0000113
20.930  0.3866658  0.0000113
20.950  0.3866683  0.0000111
20.970  0.3866743  0.0000112
20.990  0.3866749  0.0000112
21.010  0.3866729  0.0000116
21.030  0.3866727  0.0000112
21.050  0.3866676  0.0000113
21.070  0.3866751  0.0000113
21.090  0.3866788  0.0000113
21.110  0.3866731  0.0000112
21.130  0.3866635  0.0000114
21.150  0.3866759  0.0000113
21.170  0.3866794  0.0000113
21.190  0.3866791  0.0000114
21.210  0.3866783  0.0000112
21.230  0.3866735  0.0000113
21.250  0.3866800  0.0000113
21.270  0.3866761  0.0000112
21.290  0.3866771  0.0000113
21.310  0.3866818  0.0000114
21.330  0.3866678  0.0000113
21.350  0.3866740  0.0000113
21.370  0.3866644  0.0000116
21.390  0.3866702  0.0000114
21.410  0.3866761  0.0000113
21.430  0.3866748  0.0000112
21.450  0.3866724  0.0000113
21.470  0.3866729  0.0000111
21.490  0.3866705  0.0000114
21.510  0.3866725  0.0000113
21.530  0.3866707  0.0000113
21.550  0.3866651  0.0000114
21.570  0.3866696  0.0000112
21.590  0.3866690  0.0000112
21.610  0.3866613  0.0000114
21.630  0.3866713  0.0000112
21.650  0.3866716  0.0000113
21.670  0.3866778  0.0000115
21.690  0.3866771  0.0000113
21.710  0.3866783  0.0000112
21.730  0.3866662  0.0000115
21.750  0.3866766  0.0000115
21.770  0.3866783  0.0000114
21.790  0.3866830  0.0000113
21.810  0.3866770  0.0000113
21.830  0.3866703  0.0000113
21.850  0.3866691  0.0000112
21.870  0.3866696  0.0000113
21.890  0.3866828  0.0000113
21.910  0.3866679  0.0000114
21.930  0.3866707  0.0000114
21.950  0.3866592  0.0000114
21.970  0.3866739  0.0000112
21.990  0.3866715  0.0000112
22.010  0.3866695  0.0000114
22.030  0.3866719  0.0000112
22.050  0.3866665  0.0000113
22.070  0.3866738  0.0000112
22.090  0.3866693  0.0000113
22.110  0.3866789  0.0000115
22.130  0.3866767  0.0000114
22.150  0.3866738  0.0000114
22.170  0.3866791  0.0000113
22.190  0.3866745  0.0000113
22.210  0.3866689  0.0000114
22.230  0.3866759  0.0000114
22.250  0.3866733  0.0000116
22.270  0.3866778  0.0000113
22.290  0.3866734  0.0000112
22.310  0.3866783  0.0000114
22.330  0.3866779  0.0000113
22.350  0.3866727  0.0000114
22.370  0.3866749  0.0000113
22.390  0.3866743  0.0000111
22.410  0.3866743  0.0000113
22.430  0.3866760  0.0000111
22.450  0.3866743  0.0000113
22.470  0.3866662  0.0000114
22.490  0.3866735  0.0000114
22.510  0.3866733  0.0000112
22.530  0.3866673  0.0000114
22.550  0.3866652  0.0000115
22.570  0.3866770  0.0000114
22.590  0.3866770  0.0000115
22.610  0.3866757  0.0000112
22.630  0.3866716  0.0000113
22.650  0.3866660  0.0000112
22.670  0.3866729  0.0000113
22.690  0.3866760  0.0000112
22.710  0.3866631  0.0000114
22.730  0.3866753  0.0000113
22.750  0.3866729  0.0000114
22.770  0.3866721  0.0000114
22.790  0.3866814  0.0000114
22.810  0.3866736  0.0000113
22.830  0.3866764  0.0000114
22.850  0.3866821  0.0000114
22.870  0.3866734  0.0000114
22.890  0.3866858  0.0000112
22.910  0.3866699  0.0000114
22.930  0.3866769  0.0000113
22.950  0.3866713  0.0000113
22.970  0.3866865  0.0000113
22.990  0.3866756  0.0000112
23.010  0.3866755  0.0000114
23.030  0.3866817  0.0000113
23.050  0.3866767  0.0000113
23.070  0.3866681  0.0000114
23.090  0.3866791  0.0000114
23.110  0.3866779  0.0000114
23.130  0.3866789  0.0000114
23.150  0.3866719  0.0000112
23.170  0.3866728  0.0000113
23.190  0.3866804  0.0000115
23.210  0.3866806  0.0000114
23.230  0.3866711  0.0000114
23.250  0.3866734  0.0000113
23.270  0.3866733  0.0000114
23.290  0.3866768  0.0000115
23.310  0.3866750  0.0000114
23.330  0.3866782  0.0000114
23.350  0.3866813  0.0000113
23.370  0.3866726  0.0000114
23.390  0.3866724  0.0000114
23.410  0.3866797  0.0000113
23.430  0.3866699  0.0000112
23.450  0.3866776  0.0000113
23.470  0.3866838  0.0000113
23.490  0.3866713  0.0000114
23.510  0.3866785  0.0000113
23.530  0.3866687  0.0000112
23.550  0.3866638  0.0000111
23.570  0.3866688  0.0000115
23.590  0.3866761  0.0000114
23.610  0.3866624  0.0000114
23.630  0.3866594  0.0000114
23.650  0.3866610  0.0000116
23.670  0.3866782  0.0000114
23.690  0.3866654  0.0000114
23.710  0.3866689  0.0000114
23.730  0.3866680  0.0000112
23.750  0.3866753  0.0000113
23.770  0.3866716  0.0000113
23.790  0.3866785  0.0000113
23.810  0.3866741  0.0000113
23.830  0.3866678  0.0000113
23.850  0.3866731  0.0000113
23.870  0.3866771  0.0000111
23.890  0.3866749  0.0000115
23.910  0.3866738  0.0000113
23.930  0.3866772  0.0000114
23.950  0.3866681  0.0000114
23.970  0.3866664  0.0000115
23.990  0.3866773  0.0000112
24.010  0.3866664  0.0000114
24.030  0.3866673  0.0000114
24.050  0.3866841  0.0000114
24.070  0.3866675  0.0000114
24.090  0.3866775  0.0000113
24.110  0.3866812  0.0000114
24.130  0.3866786  0.0000114
24.150  0.3866870  0.0000113
24.170  0.3866741  0.0000114
24.190  0.3866788  0.0000114
24.210  0.3866743  0.0000114
24.230  0.3866778  0.0000114
24.250  0.3866845  0.0000114
24.270  0.3866739  0.0000114
24.290  0.3866776  0.0000112
24.310  0.3866705  0.0000115
24.330  0.3866789  0.0000113
24.350  0.3866745  0.0000114
24.370  0.3866799  0.0000113
24.390  0.3866812  0.0000114
24.410  0.3866719  0.0000115
24.430  0.3866728  0.0000113
24.450  0.3866684  0.0000114
24.470  0.3866654  0.0000112
24.490  0.3866703  0.0000113
24.510  0.3866791  0.0000114
24.530  0.3866803  0.0000112
24.550  0.3866657  0.0000112
24.570  0.3866753  0.0000112
24.590  0.3866740  0.0000112
24.610  0.3866777  0.0000113
24.630  0.3866754  0.0000116
24.650  0.3866767  0.0000114
24.670  0.3866753  0.0000113
24.690  0.3866632  0.0000113
24.710  0.3866737  0.0000112
24.730  0.3866672  0.0000113
24.750  0.3866679  0.0000110
24.770  0.3866708  0.0000114
24.790  0.3866718  0.0000113
24.810  0.3866756  0.0000114
24.830  0.3866670  0.0000112
24.850  0.3866734  0.0000112
24.870  0.3866707  0.0000114
24.890  0.3866719  0.0000114
24.910  0.3866727  0.0000113
24.930  0.3866697  0.0000116
24.950  0.3866748  0.0000115
24.970  0.3866734  0.0000117
24.990  0.3866712  0.0000112
25.010  0.3866720  0.0000115
25.030  0.3866845  0.0000116
25.050  0.3866727  0.0000117
25.070  0.3866736  0.0000116
25.090  0.3866756  0.0000114
25.110  0.3866711  0.0000116
25.130  0.3866864  0.0000114
25.150  0.3866763  0.0000113
25.170  0.3866707  0.0000116
25.190  0.3866654  0.0000115
25.210  0.3866693  0.0000116
25.230  0.3866641  0.0000115
25.250  0.3866636  0.0000114
25.270  0.3866669  0.0000114
25.290  0.3866700  0.0000114
25.310  0.3866737  0.0000114
25.330  0.3866807  0.0000114
25.350  0.3866649  0.0000114
25.370  0.3866759  0.0000114
25.390  0.3866751  0.0000115
25.410  0.3866744  0.0000113
25.430  0.3866749  0.0000114
25.450  0.3866672  0.0000117
25.470  0.3866709  0.0000115
25.490  0.3866806  0.0000115
25.510  0.3866747  0.0000115
25.530  0.3866691  0.0000115
25.550  0.3866764  0.0000114
25.570  0.3866745  0.0000115
25.590  0.3866696  0.0000114
25.610  0.3866763  0.0000114
25.630  0.3866730  0.0000116
25.650  0.3866785  0.0000114
25.670  0.3866719  0.0000114
25.690  0.3866717  0.0000113
25.710  0.3866765  0.0000114
25.730  0.3866736  0.0000116
25.750  0.3866781  0.0000114
25.770  0.3866842  0.0000114
25.790  0.3866852  0.0000116
25.810  0.3866744  0.0000114
25.830  0.3866843  0.0000113
25.850  0.3866835  0.0000114
25.870  0.3866665  0.0000113
25.890  0.3866766  0.0000116
25.910  0.3866782  0.0000116
25.930  0.3866797  0.0000118
25.950  0.3866865  0.0000116
25.970  0.3866833  0.0000115
25.990  0.3866801  0.0000115
26.010  0.3866862  0.0000114
26.030  0.3866742  0.0000116
26.050  0.3866737  0.0000114
26.070  0.3866746  0.0000114
26.090  0.3866766  0.0000116
26.110  0.3866787  0.0000115
26.130  0.3866762  0.0000116
26.150  0.3866708  0.0000117
26.170  0.3866665  0.0000115
26.190  0.3866747  0.0000115
26.210  0.3866832  0.0000114
26.230  0.3866730  0.0000116
26.250  0.3866665  0.0000114
26.270  0.3866711  0.0000116
26.290  0.3866700  0.0000115
26.310  0.3866734  0.0000115
26.330  0.3866777  0.0000117
26.350  0.3866757  0.0000116
26.370  0.3866628  0.0000117
26.390  0.3866663  0.0000116
26.410  0.3866655  0.0000114
26.430  0.3866675  0.0000115
26.450  0.3866715  0.0000115
26.470  0.3866708  0.0000116
26.490  0.3866738  0.0000115
26.510  0.3866662  0.0000114
26.530  0.3866813  0.0000117
26.550  0.3866618  0.0000115
26.570  0.3866705  0.0000117
26.590  0.3866706  0.0000115
26.610  0.3866721  0.0000116
26.630  0.3866694  0.0000115
26.650  0.3866682  0.0000117
26.670  0.3866621  0.0000116
26.690  0.3866695  0.0000114
26.710  0.3866694  0.0000115
26.730  0.3866678  0.0000115
26.750  0.3866783  0.0000116
26.770  0.3866782  0.0000116
26.790  0.3866719  0.0000116
26.810  0.3866808  0.0000115
26.830  0.3866903  0.0000116
26.850  0.3866723  0.0000114
26.870  0.3866802  0.0000116
26.890  0.3866843  0.0000114
26.910  0.3866855  0.0000115
26.930  0.3866766  0.0000116
26.950  0.3866758  0.0000117
26.970  0.3866838  0.0000116
26.990  0.3866742  0.0000115
27.010  0.3866712  0.0000113
27.030  0.3866752  0.0000115
27.050  0.3866745  0.0000116
27.070  0.3866699  0.0000115
27.090  0.3866749  0.0000115
27.110  0.3866786  0.0000115
27.130  0.3866711  0.0000114
27.150  0.3866660  0.0000115
27.170  0.3866682  0.0000117
27.190  0.3866716  0.0000116
27.210  0.3866638  0.0000118
27.230  0.3866764  0.0000117
27.250  0.3866758  0.0000117
27.270  0.3866645  0.0000117
27.290  0.3866685  0.0000117
27.310  0.3866706  0.0000117
27.330  0.3866815  0.0000115
27.350  0.3866632  0.0000115
27.370  0.3866690  0.0000115
27.390  0.3866662  0.0000117
27.410  0.3866740  0.0000115
27.430  0.3866747  0.0000116
27.450  0.3866848  0.0000116
27.470  0.3866735  0.0000117
27.490  0.3866710  0.0000117
27.510  0.3866806  0.0000115
27.530  0.3866795  0.0000115
27.550  0.3866707  0.0000117
27.570  0.3866746  0.0000115
27.590  0.3866767  0.0000115
27.610  0.3866626  0.0000117
27.630  0.3866680  0.0000119
27.650  0.3866709  0.0000119
27.670  0.3866695  0.0000115
27.690  0.3866814  0.0000117
27.710  0.3866768  0.0000116
27.730  0.3866645  0.0000114
27.750  0.3866644  0.0000115
27.770  0.3866687  0.0000114
27.790  0.3866766  0.0000116
27.810  0.3866646  0.0000115
27.830  0.3866653  0.0000116
27.850  0.3866674  0.0000117
27.870  0.3866755  0.0000116
27.890  0.3866665  0.0000116
27.910  0.3866715  0.0000117
27.930  0.3866692  0.0000116
27.950  0.3866733  0.0000116
27.970  0.3866713  0.0000118
27.990  0.3866659  0.0000118
28.010  0.3866704  0.0000115
28.030  0.3866688  0.0000116
28.050  0.3866640  0.0000116
28.070  0.3866712  0.0000116
28.090  0.3866742  0.0000117
28.110  0.3866707  0.0000115
28.130  0.3866755  0.0000115
28.150  0.3866780  0.0000115
28.170  0.3866683  0.0000117
28.190  0.3866722  0.0000115
28.210  0.3866776  0.0000117
28.230  0.3866841  0.0000116
28.250  0.3866746  0.0000117
28.270  0.3866866  0.0000117
28.290  0.3866849  0.0000115
28.310  0.3866746  0.0000118
28.330  0.3866749  0.0000116
28.350  0.3866784  0.0000117
28.370  0.3866731  0.0000115
28.390  0.3866761  0.0000118
28.410  0.3866706  0.0000116
28.430  0.3866725  0.0000115
28.450  0.3866885  0.0000118
28.470  0.3866764  0.0000117
28.490  0.3866732  0.0000116
28.510  0.3866836  0.0000118
28.530  0.3866597  0.0000117
28.550  0.3866717  0.0000116
28.570  0.3866717  0.0000117
28.590  0.3866775  0.0000117
28.610  0.3866780  0.0000119
28.630  0.3866627  0.0000118
28.650  0.3866684  0.0000118
28.670  0.3866687  0.0000116
28.690  0.3866766  0.0000117
28.710  0.3866587  0.0000116
28.730  0.3866765  0.0000117
28.750  0.3866672  0.0000118
28.770  0.3866759  0.0000117
28.790  0.3866730  0.0000117
28.810  0.3866622  0.0000118
28.830  0.3866740  0.0000116
28.850  0.3866652  0.0000118
28.870  0.3866696  0.0000118
28.890  0.3866616  0.0000116
28.910  0.3866801  0.0000118
28.930  0.3866742  0.0000118
28.950  0.3866734  0.0000118
28.970  0.3866690  0.0000118
28.990  0.3866719  0.0000116
29.010  0.3866696  0.0000116
29.030  0.3866763  0.0000117
29.050  0.3866710  0.0000116
29.070  0.3866684  0.0000118
29.090  0.3866705  0.0000117
29.110  0.3866880  0.0000117
29.130  0.3866771  0.0000118
29.150  0.3866785  0.0000116
29.170  0.3866647  0.0000116
29.190  0.3866791  0.0000115
29.210  0.3866778  0.0000117
29.230  0.3866749  0.0000116
29.250  0.3866828  0.0000117
29.270  0.3866749  0.0000116
29.290  0.3866868  0.0000118
29.310  0.3866740  0.0000117
29.330  0.3866924  0.0000117
29.350  0.3866715  0.0000118
29.370  0.3866803  0.0000115
29.390  0.3866715  0.0000116
29.410  0.3866772  0.0000119
29.430  0.3866746  0.0000115
29.450  0.3866845  0.0000115
29.470  0.3866782  0.0000118
29.490  0.3866761  0.0000118
29.510  0.3866755  0.0000117
29.530  0.3866834  0.0000118
29.550  0.3866701  0.0000119
29.570  0.3866744  0.0000117
29.590  0.3866733  0.0000116
29.610  0.3866742  0.0000118
29.630  0.3866695  0.0000118
29.650  0.3866730  0.0000115
29.670  0.3866708  0.0000117
29.690  0.3866680  0.0000119
29.710  0.3866772  0.0000119
29.730  0.3866651  0.0000118
29.750  0.3866734  0.0000117
29.770  0.3866730  0.0000118
29.790  0.3866762  0.0000117
29.810  0.3866658  0.0000119
29.830  0.3866742  0.0000118
29.850  0.3866681  0.0000118
29.870  0.3866747  0.0000115
29.890  0.3866719  0.0000117
29.910  0.3866743  0.0000117
29.930  0.3866768  0.0000118
29.950  0.3866683  0.0000119
29.970  0.3866681  0.0000115
29.990  0.3866729  0.0000117
30.010  0.3866703  0.0000118
30.030  0.3866796  0.0000118
30.050  0.3866749  0.0000116
30.070  0.3866744  0.0000118
30.090  0.3866747  0.0000119
30.110  0.3866752  0.0000118
30.130  0.3866777  0.0000117
30.150  0.3866732  0.0000117
30.170  0.3866669  0.0000118
30.190  0.3866816  0.0000117
30.210  0.3866683  0.0000118
30.230  0.3866735  0.0000118
30.250  0.3866775  0.0000118
30.270  0.3866729  0.0000116
30.290  0.3866755  0.0000118
30.310  0.3866720  0.0000117
30.330  0.3866735  0.0000117
30.350  0.3866723  0.0000119
30.370  0.3866707  0.0000118
30.390  0.3866796  0.0000119
30.410  0.3866891  0.0000115
30.430  0.3866697  0.0000118
30.450  0.3866811  0.0000118
30.470  0.3866774  0.0000118
30.490  0.3866711  0.0000117
30.510  0.3866791  0.0000118
30.530  0.3866739  0.0000118
30.550  0.3866773  0.0000119
30.570  0.3866790  0.0000118
30.590  0.3866707  0.0000118
30.610  0.3866706  0.0000117
30.630  0.3866794  0.0000118
30.650  0.3866760  0.0000120
30.670  0.3866693  0.0000119
30.690  0.3866720  0.0000120
30.710  0.3866718  0.0000120
30.730  0.3866713  0.0000121
30.750  0.3866806  0.0000118
30.770  0.3866700  0.0000119
30.790  0.3866650  0.0000119
30.810  0.3866785  0.0000118
30.830  0.3866749  0.0000119
30.850  0.3866673  0.0000120
30.870  0.3866647  0.0000121
30.890  0.3866751  0.0000120
30.910  0.3866692  0.0000121
30.930  0.3866657  0.0000119
30.950  0.3866780  0.0000119
30.970  0.3866716  0.0000118
30.990  0.3866722  0.0000120
31.010  0.3866762  0.0000119
31.030  0.3866701  0.0000119
31.050  0.3866697  0.0000117
31.070  0.3866687  0.0000120
31.090  0.3866768  0.0000117
31.110  0.3866782  0.0000120
31.130  0.3866738  0.0000118
31.150  0.3866836  0.0000118
31.170  0.3866690  0.0000118
31.190  0.3866803  0.0000119
31.210  0.3866609  0.0000118
31.230  0.3866707  0.0000119
31.250  0.3866714  0.0000119
31.270  0.3866676  0.0000119
31.290  0.3866713  0.0000119
31.310  0.3866788  0.0000118
31.330  0.3866681  0.0000118
31.350  0.3866717  0.0000118
31.370  0.3866696  0.0000119
31.390  0.3866841  0.0000118
31.410  0.3866771  0.0000118
31.430  0.3866757  0.0000119
31.450  0.3866762  0.0000119
31.470  0.3866863  0.0000120
31.490  0.3866807  0.0000119
31.510  0.3866794  0.0000118
31.530  0.3866797  0.0000117
31.550  0.3866765  0.0000118
31.570  0.3866674  0.0000118
31.590  0.3866780  0.0000120
31.610  0.3866715  0.0000119
31.630  0.3866726  0.0000120
31.650  0.3866654  0.0000118
31.670  0.3866622  0.0000120
31.690  0.3866676  0.0000119
31.710  0.3866682  0.0000120
31.730  0.3866772  0.0000120
31.750  0.3866754  0.0000118
31.770  0.3866774  0.0000119
31.790  0.3866708  0.0000119
31.810  0.3866695  0.0000119
31.830  0.3866705  0.0000119
31.850  0.3866717  0.0000121
31.870  0.3866723  0.0000119
31.890  0.3866770  0.0000118
31.910  0.3866728  0.0000119
31.930  0.3866684  0.0000120
31.950  0.3866689  0.0000119
31.970  0.3866735  0.0000117
31.990  0.3866694  0.0000119
32.010  0.3866657  0.0000120
32.030  0.3866641  0.0000120
32.050  0.3866701  0.0000121
32.070  0.3866562  0.0000118
32.090  0.3866753  0.0000120
32.110  0.3866642  0.0000118
32.130  0.3866669  0.0000121
32.150  0.3866720  0.0000124
32.170  0.3866619  0.0000121
32.190  0.3866691  0.0000121
32.210  0.3866744  0.0000122
32.230  0.3866698  0.0000121
32.250  0.3866745  0.0000122
32.270  0.3866686  0.0000121
32.290  0.3866755  0.0000122
32.310  0.3866706  0.0000122
32.330  0.3866758  0.0000119
32.350  0.3866706  0.0000121
32.370  0.3866708  0.0000120
32.390  0.3866714  0.0000118
32.410  0.3866717  0.0000119
32.430  0.3866743  0.0000120
32.450  0.3866750  0.0000117
32.470  0.3866638  0.0000116
32.490  0.3866716  0.0000117
32.510  0.3866750  0.0000120
32.530  0.3866725  0.0000117
32.550  0.3866684  0.0000118
32.570  0.3866727  0.0000116
32.590  0.3866800  0.0000116
32.610  0.3866666  0.0000117
32.630  0.3866780  0.0000118
32.650  0.3866705  0.0000120
32.670  0.3866667  0.0000121
32.690  0.3866692  0.0000120
32.710  0.3866770  0.0000124
32.730  0.3866760  0.0000124
32.750  0.3866671  0.0000127
32.770  0.3866759  0.0000110
