% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.92632573(0.00000508)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
17.090  0.9262683  0.0001280
17.110  0.9263708  0.0001281
17.130  0.9262571  0.0001271
17.150  0.9262776  0.0001250
17.170  0.9262958  0.0001292
17.190  0.9263724  0.0001284
17.210  0.9263318  0.0001276
17.230  0.9263882  0.0001267
17.250  0.9263236  0.0001294
17.270  0.9263423  0.0001289
17.290  0.9262270  0.0001300
17.310  0.9263101  0.0001287
17.330  0.9262091  0.0001268
17.350  0.9263296  0.0001293
17.370  0.9262398  0.0001273
17.390  0.9262935  0.0001317
17.410  0.9262747  0.0001299
17.430  0.9262439  0.0001306
17.450  0.9262182  0.0001293
17.470  0.9264042  0.0001302
17.490  0.9263022  0.0001294
17.510  0.9262578  0.0001298
17.530  0.9263233  0.0001282
17.550  0.9263611  0.0001272
17.570  0.9263087  0.0001302
17.590  0.9264092  0.0001288
17.610  0.9263830  0.0001279
17.630  0.9262721  0.0001277
17.650  0.9263371  0.0001275
17.670  0.9263365  0.0001284
17.690  0.9264505  0.0001268
17.710  0.9263365  0.0001284
17.730  0.9264141  0.0001284
17.750  0.9264324  0.0001293
17.770  0.9263725  0.0001298
17.790  0.9263092  0.0001268
17.810  0.9263622  0.0001281
17.830  0.9263356  0.0001300
17.850  0.9263731  0.0001280
17.870  0.9263343  0.0001278
17.890  0.9263035  0.0001276
17.910  0.9263701  0.0001292
17.930  0.9262845  0.0001306
17.950  0.9263657  0.0001285
17.970  0.9264201  0.0001288
17.990  0.9263891  0.0001283
18.010  0.9263274  0.0001290
18.030  0.9263723  0.0001287
18.050  0.9263490  0.0001289
18.070  0.9263766  0.0001298
18.090  0.9263517  0.0001282
18.110  0.9263863  0.0001270
18.130  0.9263250  0.0001287
18.150  0.9262607  0.0001266
18.170  0.9262974  0.0001285
18.190  0.9263417  0.0001285
18.210  0.9262471  0.0001278
18.230  0.9263078  0.0001285
18.250  0.9262945  0.0001292
18.270  0.9262186  0.0001264
18.290  0.9262219  0.0001270
18.310  0.9262365  0.0001296
18.330  0.9261816  0.0001300
18.350  0.9263411  0.0001287
18.370  0.9262542  0.0001271
18.390  0.9263138  0.0001277
18.410  0.9262751  0.0001287
18.430  0.9263391  0.0001292
18.450  0.9264164  0.0001299
18.470  0.9263744  0.0001290
18.490  0.9263061  0.0001286
18.510  0.9263480  0.0001290
18.530  0.9263167  0.0001263
18.550  0.9262274  0.0001265
18.570  0.9263132  0.0001293
18.590  0.9264741  0.0001274
18.610  0.9262555  0.0001276
18.630  0.9263300  0.0001272
18.650  0.9263933  0.0001292
18.670  0.9264185  0.0001285
18.690  0.9264001  0.0001285
18.710  0.9263634  0.0001280
18.730  0.9264111  0.0001283
18.750  0.9263902  0.0001289
18.770  0.9264153  0.0001310
18.790  0.9263602  0.0001280
18.810  0.9263504  0.0001308
18.830  0.9262924  0.0001297
18.850  0.9262836  0.0001296
18.870  0.9262507  0.0001285
18.890  0.9262959  0.0001282
18.910  0.9263999  0.0001294
18.930  0.9262816  0.0001296
18.950  0.9263214  0.0001297
18.970  0.9262777  0.0001307
18.990  0.9263325  0.0001288
19.010  0.9262843  0.0001319
19.030  0.9263926  0.0001319
19.050  0.9263523  0.0001277
19.070  0.9264048  0.0001300
19.090  0.9263426  0.0001275
19.110  0.9263007  0.0001271
19.130  0.9262735  0.0001279
19.150  0.9263148  0.0001289
19.170  0.9264075  0.0001294
19.190  0.9262838  0.0001325
19.210  0.9263487  0.0001295
19.230  0.9263389  0.0001291
19.250  0.9263301  0.0001284
19.270  0.9263120  0.0001297
19.290  0.9263243  0.0001289
19.310  0.9263190  0.0001304
19.330  0.9262559  0.0001276
19.350  0.9263759  0.0001286
19.370  0.9263345  0.0001261
19.390  0.9263628  0.0001300
19.410  0.9263887  0.0001277
19.430  0.9262949  0.0001272
19.450  0.9264681  0.0001289
19.470  0.9263118  0.0001299
19.490  0.9263558  0.0001300
19.510  0.9263665  0.0001281
19.530  0.9262798  0.0001291
19.550  0.9263457  0.0001271
19.570  0.9263664  0.0001295
19.590  0.9263361  0.0001287
19.610  0.9262915  0.0001292
19.630  0.9262576  0.0001286
19.650  0.9263383  0.0001283
19.670  0.9262871  0.0001303
19.690  0.9263330  0.0001299
19.710  0.9262740  0.0001291
19.730  0.9264110  0.0001294
19.750  0.9263016  0.0001282
19.770  0.9263071  0.0001265
19.790  0.9263157  0.0001276
19.810  0.9263187  0.0001272
19.830  0.9262794  0.0001281
19.850  0.9262943  0.0001271
19.870  0.9263434  0.0001285
19.890  0.9263453  0.0001277
19.910  0.9262968  0.0001273
19.930  0.9262779  0.0001281
19.950  0.9262976  0.0001284
19.970  0.9262779  0.0001310
19.990  0.9263763  0.0001276
20.010  0.9263024  0.0001295
20.030  0.9263422  0.0001298
20.050  0.9263591  0.0001269
20.070  0.9263850  0.0001270
20.090  0.9263028  0.0001298
20.110  0.9263735  0.0001299
20.130  0.9263653  0.0001291
20.150  0.9263637  0.0001299
20.170  0.9263721  0.0001280
20.190  0.9263323  0.0001297
20.210  0.9264771  0.0001281
20.230  0.9263736  0.0001300
20.250  0.9264139  0.0001280
20.270  0.9263632  0.0001278
20.290  0.9263618  0.0001292
20.310  0.9264515  0.0001274
20.330  0.9264201  0.0001281
20.350  0.9263252  0.0001276
20.370  0.9263542  0.0001286
20.390  0.9262857  0.0001280
20.410  0.9262566  0.0001278
20.430  0.9262780  0.0001295
20.450  0.9263379  0.0001302
20.470  0.9264209  0.0001313
20.490  0.9263182  0.0001277
20.510  0.9262507  0.0001289
20.530  0.9263313  0.0001286
20.550  0.9262622  0.0001283
20.570  0.9263132  0.0001295
20.590  0.9261789  0.0001295
20.610  0.9261906  0.0001289
20.630  0.9262140  0.0001288
20.650  0.9263260  0.0001313
20.670  0.9262979  0.0001274
20.690  0.9262533  0.0001281
20.710  0.9263516  0.0001300
20.730  0.9262753  0.0001269
20.750  0.9262809  0.0001275
20.770  0.9263835  0.0001278
20.790  0.9263231  0.0001309
20.810  0.9263802  0.0001286
20.830  0.9263042  0.0001317
20.850  0.9262830  0.0001288
20.870  0.9263437  0.0001289
20.890  0.9263862  0.0001292
20.910  0.9263006  0.0001280
20.930  0.9264062  0.0001293
20.950  0.9264594  0.0001292
20.970  0.9263403  0.0001296
20.990  0.9263664  0.0001304
21.010  0.9263842  0.0001298
21.030  0.9262490  0.0001292
21.050  0.9263184  0.0001289
21.070  0.9263230  0.0001291
21.090  0.9264554  0.0001281
21.110  0.9264626  0.0001272
21.130  0.9264008  0.0001278
21.150  0.9264694  0.0001262
21.170  0.9263865  0.0001266
21.190  0.9263908  0.0001288
21.210  0.9263846  0.0001274
21.230  0.9264008  0.0001299
21.250  0.9263296  0.0001272
21.270  0.9264651  0.0001271
21.290  0.9262675  0.0001285
21.310  0.9262974  0.0001305
21.330  0.9263117  0.0001290
21.350  0.9263675  0.0001285
21.370  0.9264083  0.0001303
21.390  0.9263676  0.0001275
21.410  0.9262629  0.0001263
21.430  0.9261364  0.0001307
21.450  0.9262059  0.0001302
21.470  0.9262841  0.0001285
21.490  0.9262397  0.0001280
21.510  0.9261550  0.0001288
21.530  0.9262115  0.0001292
21.550  0.9262680  0.0001284
21.570  0.9262486  0.0001283
21.590  0.9261468  0.0001282
21.610  0.9262098  0.0001281
21.630  0.9262052  0.0001284
21.650  0.9262075  0.0001279
21.670  0.9263074  0.0001284
21.690  0.9262490  0.0001295
21.710  0.9263656  0.0001292
21.730  0.9262765  0.0001297
21.750  0.9263248  0.0001278
21.770  0.9264479  0.0001289
21.790  0.9263285  0.0001276
21.810  0.9263430  0.0001276
21.830  0.9264049  0.0001279
21.850  0.9263824  0.0001272
21.870  0.9263866  0.0001295
21.890  0.9264162  0.0001287
21.910  0.9264415  0.0001294
21.930  0.9264294  0.0001291
21.950  0.9264845  0.0001288
21.970  0.9264686  0.0001276
21.990  0.9265241  0.0001286
22.010  0.9263604  0.0001276
22.030  0.9264157  0.0001282
22.050  0.9263750  0.0001296
22.070  0.9264164  0.0001268
22.090  0.9264003  0.0001260
22.110  0.9264018  0.0001279
22.130  0.9263674  0.0001277
22.150  0.9262969  0.0001262
22.170  0.9263825  0.0001253
22.190  0.9262817  0.0001265
22.210  0.9264165  0.0001289
22.230  0.9262816  0.0001297
22.250  0.9263317  0.0001288
22.270  0.9263833  0.0001297
22.290  0.9262844  0.0001300
22.310  0.9261871  0.0001282
22.330  0.9262353  0.0001260
22.350  0.9261615  0.0001315
22.370  0.9261774  0.0001309
22.390  0.9261947  0.0001287
22.410  0.9261528  0.0001260
22.430  0.9262812  0.0001296
22.450  0.9261734  0.0001283
22.470  0.9261358  0.0001291
22.490  0.9262113  0.0001293
22.510  0.9261991  0.0001296
22.530  0.9262131  0.0001272
22.550  0.9261619  0.0001285
22.570  0.9262877  0.0001267
22.590  0.9262195  0.0001289
22.610  0.9262755  0.0001280
22.630  0.9263731  0.0001292
22.650  0.9263398  0.0001276
22.670  0.9263227  0.0001278
22.690  0.9263102  0.0001282
22.710  0.9263989  0.0001290
22.730  0.9263721  0.0001277
22.750  0.9264307  0.0001292
22.770  0.9265192  0.0001307
22.790  0.9264222  0.0001302
22.810  0.9264297  0.0001299
22.830  0.9264439  0.0001281
22.850  0.9264186  0.0001311
22.870  0.9264926  0.0001296
22.890  0.9264171  0.0001308
22.910  0.9264803  0.0001276
22.930  0.9264912  0.0001277
22.950  0.9263385  0.0001280
22.970  0.9263816  0.0001292
22.990  0.9264067  0.0001280
23.010  0.9263380  0.0001294
23.030  0.9263703  0.0001289
23.050  0.9264080  0.0001307
23.070  0.9262835  0.0001284
23.090  0.9263027  0.0001288
23.110  0.9262594  0.0001290
23.130  0.9262420  0.0001292
23.150  0.9262564  0.0001284
23.170  0.9262681  0.0001296
23.190  0.9262524  0.0001292
23.210  0.9261850  0.0001290
23.230  0.9263646  0.0001299
23.250  0.9262097  0.0001306
23.270  0.9262796  0.0001298
23.290  0.9262329  0.0001280
23.310  0.9262844  0.0001304
23.330  0.9262693  0.0001310
23.350  0.9262734  0.0001303
23.370  0.9263431  0.0001286
23.390  0.9262521  0.0001286
23.410  0.9262031  0.0001288
23.430  0.9262031  0.0001304
23.450  0.9263248  0.0001301
23.470  0.9263792  0.0001299
23.490  0.9262511  0.0001277
23.510  0.9263082  0.0001304
23.530  0.9262712  0.0001291
23.550  0.9264137  0.0001285
23.570  0.9263988  0.0001266
23.590  0.9263104  0.0001276
23.610  0.9263048  0.0001278
23.630  0.9262269  0.0001305
23.650  0.9263412  0.0001284
23.670  0.9263808  0.0001278
23.690  0.9263573  0.0001285
23.710  0.9263796  0.0001302
23.730  0.9263446  0.0001288
23.750  0.9263457  0.0001267
23.770  0.9264694  0.0001293
23.790  0.9263899  0.0001292
23.810  0.9264638  0.0001279
23.830  0.9263266  0.0001318
23.850  0.9263971  0.0001302
23.870  0.9264007  0.0001278
23.890  0.9264085  0.0001274
23.910  0.9263959  0.0001272
23.930  0.9263588  0.0001289
23.950  0.9263733  0.0001275
23.970  0.9262511  0.0001282
23.990  0.9263071  0.0001277
24.010  0.9262600  0.0001299
24.030  0.9262245  0.0001297
24.050  0.9263495  0.0001291
24.070  0.9262035  0.0001308
24.090  0.9261853  0.0001276
24.110  0.9262519  0.0001319
24.130  0.9262705  0.0001299
24.150  0.9262861  0.0001307
24.170  0.9262397  0.0001288
24.190  0.9262088  0.0001275
24.210  0.9263794  0.0001293
24.230  0.9263004  0.0001292
24.250  0.9262259  0.0001280
24.270  0.9263801  0.0001294
24.290  0.9263243  0.0001307
24.310  0.9263089  0.0001287
24.330  0.9263051  0.0001293
24.350  0.9263939  0.0001277
24.370  0.9263661  0.0001306
24.390  0.9264159  0.0001292
24.410  0.9263985  0.0001281
24.430  0.9263223  0.0001278
24.450  0.9264057  0.0001300
24.470  0.9263558  0.0001285
24.490  0.9264427  0.0001281
24.510  0.9265038  0.0001308
24.530  0.9263101  0.0001281
24.550  0.9263756  0.0001304
24.570  0.9264068  0.0001287
24.590  0.9263901  0.0001279
24.610  0.9263590  0.0001292
24.630  0.9262726  0.0001304
24.650  0.9262994  0.0001293
24.670  0.9263584  0.0001311
24.690  0.9263035  0.0001293
24.710  0.9262982  0.0001295
24.730  0.9262437  0.0001288
24.750  0.9263277  0.0001318
24.770  0.9262245  0.0001292
24.790  0.9263960  0.0001314
24.810  0.9262440  0.0001301
24.830  0.9262887  0.0001284
24.850  0.9263111  0.0001293
24.870  0.9263040  0.0001284
24.890  0.9262943  0.0001279
24.910  0.9262266  0.0001266
24.930  0.9263148  0.0001288
24.950  0.9262481  0.0001292
24.970  0.9263265  0.0001290
24.990  0.9263034  0.0001296
25.010  0.9263575  0.0001276
25.030  0.9263820  0.0001284
25.050  0.9263982  0.0001272
25.070  0.9263512  0.0001300
25.090  0.9263526  0.0001302
25.110  0.9263093  0.0001289
25.130  0.9263518  0.0001294
25.150  0.9263103  0.0001303
25.170  0.9262641  0.0001302
25.190  0.9263157  0.0001308
25.210  0.9262015  0.0001293
25.230  0.9263674  0.0001296
25.250  0.9263887  0.0001287
25.270  0.9263236  0.0001308
25.290  0.9264152  0.0001270
25.310  0.9262849  0.0001310
25.330  0.9264043  0.0001289
25.350  0.9263120  0.0001269
25.370  0.9263381  0.0001285
25.390  0.9262992  0.0001286
25.410  0.9263650  0.0001282
25.430  0.9263154  0.0001294
25.450  0.9263035  0.0001279
25.470  0.9262575  0.0001276
25.490  0.9262772  0.0001324
25.510  0.9262582  0.0001266
25.530  0.9262949  0.0001294
25.550  0.9262496  0.0001305
25.570  0.9262822  0.0001295
25.590  0.9262867  0.0001281
25.610  0.9264035  0.0001295
25.630  0.9263321  0.0001259
25.650  0.9263724  0.0001293
25.670  0.9263076  0.0001298
25.690  0.9263114  0.0001290
25.710  0.9263481  0.0001293
25.730  0.9264214  0.0001304
25.750  0.9263539  0.0001288
25.770  0.9262950  0.0001262
25.790  0.9263553  0.0001277
25.810  0.9263329  0.0001290
25.830  0.9263498  0.0001287
25.850  0.9263510  0.0001294
25.870  0.9262945  0.0001302
25.890  0.9263905  0.0001302
25.910  0.9263160  0.0001307
25.930  0.9263646  0.0001274
25.950  0.9262629  0.0001278
25.970  0.9262804  0.0001290
25.990  0.9262918  0.0001277
26.010  0.9262712  0.0001293
26.030  0.9263612  0.0001269
26.050  0.9262569  0.0001273
26.070  0.9262528  0.0001287
26.090  0.9263739  0.0001291
26.110  0.9263110  0.0001293
26.130  0.9263232  0.0001294
26.150  0.9263219  0.0001282
26.170  0.9264262  0.0001280
26.190  0.9263615  0.0001299
26.210  0.9262614  0.0001300
26.230  0.9263528  0.0001285
26.250  0.9262075  0.0001286
26.270  0.9263202  0.0001291
26.290  0.9263920  0.0001292
26.310  0.9263499  0.0001306
26.330  0.9264593  0.0001287
26.350  0.9263612  0.0001314
26.370  0.9263980  0.0001283
26.390  0.9264067  0.0001303
26.410  0.9263394  0.0001287
26.430  0.9263310  0.0001285
26.450  0.9263594  0.0001303
26.470  0.9263839  0.0001309
26.490  0.9263724  0.0001273
26.510  0.9263100  0.0001306
26.530  0.9263104  0.0001294
26.550  0.9262731  0.0001296
26.570  0.9262146  0.0001277
26.590  0.9262785  0.0001300
26.610  0.9262949  0.0001279
26.630  0.9262910  0.0001305
26.650  0.9263432  0.0001285
26.670  0.9263042  0.0001281
26.690  0.9262434  0.0001278
26.710  0.9262897  0.0001284
26.730  0.9263553  0.0001271
26.750  0.9263284  0.0001292
26.770  0.9263578  0.0001306
26.790  0.9263799  0.0001288
26.810  0.9262818  0.0001281
26.830  0.9263136  0.0001286
26.850  0.9261921  0.0001288
26.870  0.9263421  0.0001307
26.890  0.9263449  0.0001294
26.910  0.9263175  0.0001310
26.930  0.9263507  0.0001283
26.950  0.9263866  0.0001294
26.970  0.9263306  0.0001282
26.990  0.9262881  0.0001285
27.010  0.9264123  0.0001294
27.030  0.9263967  0.0001288
27.050  0.9262990  0.0001286
27.070  0.9262926  0.0001288
27.090  0.9263506  0.0001281
27.110  0.9263542  0.0001299
27.130  0.9263104  0.0001316
27.150  0.9262670  0.0001270
27.170  0.9263535  0.0001291
27.190  0.9264441  0.0001273
27.210  0.9263215  0.0001300
27.230  0.9263858  0.0001291
27.250  0.9263702  0.0001303
27.270  0.9264603  0.0001295
27.290  0.9263283  0.0001309
27.310  0.9264209  0.0001284
27.330  0.9263750  0.0001276
27.350  0.9264419  0.0001273
27.370  0.9263858  0.0001288
27.390  0.9263793  0.0001291
27.410  0.9262984  0.0001281
27.430  0.9263334  0.0001294
27.450  0.9263072  0.0001287
27.470  0.9262197  0.0001288
27.490  0.9263747  0.0001275
27.510  0.9261730  0.0001286
27.530  0.9263688  0.0001297
27.550  0.9263476  0.0001285
27.570  0.9263153  0.0001321
27.590  0.9262489  0.0001277
27.610  0.9262752  0.0001294
27.630  0.9262535  0.0001282
27.650  0.9261824  0.0001310
27.670  0.9261705  0.0001278
27.690  0.9262406  0.0001301
27.710  0.9262531  0.0001269
27.730  0.9262861  0.0001274
27.750  0.9261611  0.0001283
27.770  0.9262355  0.0001278
27.790  0.9263342  0.0001279
27.810  0.9262726  0.0001263
27.830  0.9263372  0.0001287
27.850  0.9263588  0.0001285
27.870  0.9263792  0.0001277
27.890  0.9263593  0.0001275
27.910  0.9264065  0.0001287
27.930  0.9263473  0.0001282
27.950  0.9264171  0.0001273
27.970  0.9263666  0.0001273
27.990  0.9263603  0.0001277
28.010  0.9264656  0.0001273
28.030  0.9263874  0.0001274
28.050  0.9264520  0.0001313
28.070  0.9264249  0.0001297
28.090  0.9263847  0.0001282
28.110  0.9264318  0.0001279
28.130  0.9264145  0.0001292
28.150  0.9263489  0.0001276
28.170  0.9263671  0.0001292
28.190  0.9263563  0.0001276
28.210  0.9263859  0.0001291
28.230  0.9263576  0.0001302
28.250  0.9263475  0.0001280
28.270  0.9262723  0.0001296
28.290  0.9262745  0.0001283
28.310  0.9262855  0.0001291
28.330  0.9261684  0.0001275
28.350  0.9263042  0.0001308
28.370  0.9261617  0.0001294
28.390  0.9262568  0.0001273
28.410  0.9262179  0.0001272
28.430  0.9263149  0.0001279
28.450  0.9261974  0.0001283
28.470  0.9263418  0.0001302
28.490  0.9263159  0.0001290
28.510  0.9261729  0.0001285
28.530  0.9262441  0.0001286
28.550  0.9262593  0.0001301
28.570  0.9262265  0.0001270
28.590  0.9262659  0.0001280
28.610  0.9263347  0.0001284
28.630  0.9262373  0.0001295
28.650  0.9262764  0.0001283
28.670  0.9263489  0.0001290
28.690  0.9263120  0.0001285
28.710  0.9264121  0.0001302
28.730  0.9262607  0.0001284
28.750  0.9263659  0.0001298
28.770  0.9263594  0.0001310
28.790  0.9263726  0.0001296
28.810  0.9263519  0.0001293
28.830  0.9262586  0.0001282
28.850  0.9263591  0.0001327
28.870  0.9263610  0.0001283
28.890  0.9263228  0.0001302
28.910  0.9264552  0.0001297
28.930  0.9264700  0.0001299
28.950  0.9264727  0.0001279
28.970  0.9264833  0.0001294
28.990  0.9264894  0.0001280
29.010  0.9263842  0.0001286
29.030  0.9263856  0.0001280
29.050  0.9263674  0.0001298
29.070  0.9263234  0.0001292
29.090  0.9263038  0.0001292
29.110  0.9264021  0.0001290
29.130  0.9263367  0.0001282
29.150  0.9262753  0.0001306
29.170  0.9262539  0.0001288
29.190  0.9262968  0.0001282
29.210  0.9262471  0.0001281
29.230  0.9262205  0.0001271
29.250  0.9262613  0.0001275
29.270  0.9262108  0.0001279
29.290  0.9263124  0.0001287
29.310  0.9262976  0.0001266
29.330  0.9262452  0.0001277
29.350  0.9262589  0.0001265
29.370  0.9262743  0.0001285
29.390  0.9263270  0.0001272
29.410  0.9261901  0.0001259
29.430  0.9263711  0.0001278
29.450  0.9263025  0.0001277
29.470  0.9263708  0.0001267
29.490  0.9263054  0.0001278
29.510  0.9262511  0.0001297
29.530  0.9262758  0.0001288
29.550  0.9263582  0.0001308
29.570  0.9263170  0.0001272
29.590  0.9263463  0.0001304
29.610  0.9262598  0.0001274
29.630  0.9262965  0.0001307
29.650  0.9263094  0.0001292
29.670  0.9263287  0.0001310
29.690  0.9262501  0.0001286
29.710  0.9263595  0.0001305
29.730  0.9264002  0.0001283
29.750  0.9263147  0.0001290
29.770  0.9263298  0.0001280
29.790  0.9263355  0.0001289
29.810  0.9263346  0.0001291
29.830  0.9263303  0.0001257
29.850  0.9262490  0.0001282
29.870  0.9263907  0.0001265
29.890  0.9263988  0.0001288
29.910  0.9263319  0.0001273
29.930  0.9263281  0.0001279
29.950  0.9263524  0.0001265
29.970  0.9263295  0.0001288
29.990  0.9263567  0.0001298
30.010  0.9263887  0.0001288
30.030  0.9262824  0.0001305
30.050  0.9263195  0.0001305
30.070  0.9263606  0.0001307
30.090  0.9262623  0.0001298
30.110  0.9263156  0.0001309
30.130  0.9263200  0.0001295
30.150  0.9263358  0.0001299
30.170  0.9262646  0.0001293
30.190  0.9263212  0.0001292
30.210  0.9262831  0.0001266
30.230  0.9263387  0.0001256
30.250  0.9263496  0.0001262
30.270  0.9263458  0.0001269
30.290  0.9263776  0.0001260
30.310  0.9263230  0.0001256
30.330  0.9262324  0.0001276
30.350  0.9262682  0.0001270
30.370  0.9262930  0.0001270
30.390  0.9263079  0.0001285
30.410  0.9262486  0.0001267
30.430  0.9263143  0.0001267
30.450  0.9262033  0.0001305
30.470  0.9262834  0.0001309
30.490  0.9263183  0.0001299
30.510  0.9262733  0.0001330
30.530  0.9262719  0.0001322
30.550  0.9263320  0.0001323
30.570  0.9262239  0.0001328
30.590  0.9263636  0.0001304
30.610  0.9263723  0.0001304
30.630  0.9262256  0.0001294
30.650  0.9264010  0.0001308
30.670  0.9263145  0.0001276
30.690  0.9263288  0.0001292
30.710  0.9263561  0.0001298
30.730  0.9263378  0.0001262
30.750  0.9264178  0.0001240
30.770  0.9263945  0.0001240
30.790  0.9264472  0.0001256
30.810  0.9262663  0.0001256
30.830  0.9264274  0.0001279
30.850  0.9263142  0.0001292
30.870  0.9263335  0.0001306
30.890  0.9263531  0.0001319
30.910  0.9263052  0.0001314
30.930  0.9263172  0.0001338
30.950  0.9262987  0.0001326
30.970  0.9263561  0.0001356
30.990  0.9263506  0.0001342
31.010  0.9263228  0.0001348
31.030  0.9263538  0.0001322
31.050  0.9263375  0.0001295
31.070  0.9263192  0.0001300
31.090  0.9262504  0.0001285
31.110  0.9262660  0.0001287
31.130  0.9262391  0.0001264
31.150  0.9261901  0.0001257
31.170  0.9262811  0.0001238
31.190  0.9263388  0.0001250
31.210  0.9263331  0.0001246
31.230  0.9264498  0.0001238
31.250  0.9262826  0.0001238
31.270  0.9263454  0.0001237
31.290  0.9262764  0.0001253
31.310  0.9263963  0.0001279
31.330  0.9263453  0.0001287
31.350  0.9263493  0.0001314
31.370  0.9263444  0.0001334
31.390  0.9262448  0.0001354
31.410  0.9262986  0.0001355
31.430  0.9263614  0.0001351
31.450  0.9263284  0.0001353
31.470  0.9262923  0.0001358
31.490  0.9262690  0.0001352
31.510  0.9263116  0.0001322
31.530  0.9262407  0.0001309
31.550  0.9263043  0.0001302
31.570  0.9263204  0.0001271
31.590  0.9263215  0.0001245
31.610  0.9262868  0.0001232
31.630  0.9263108  0.0001236
31.650  0.9262769  0.0001202
31.670  0.9263168  0.0001220
31.690  0.9263564  0.0001196
31.710  0.9263907  0.0001186
31.730  0.9263099  0.0001239
31.750  0.9262775  0.0001232
31.770  0.9262130  0.0001280
31.790  0.9263494  0.0001300
31.810  0.9263954  0.0001330
31.830  0.9263208  0.0001352
31.850  0.9263256  0.0001359
31.870  0.9262783  0.0001392
31.890  0.9262574  0.0001367
31.910  0.9263669  0.0001395
31.930  0.9263495  0.0001386
31.950  0.9263438  0.0001373
31.970  0.9263394  0.0001352
31.990  0.9262983  0.0001314
32.010  0.9263668  0.0001286
32.030  0.9263698  0.0001263
32.050  0.9263609  0.0001242
32.070  0.9263974  0.0001195
32.090  0.9262928  0.0001195
32.110  0.9262593  0.0001156
32.130  0.9263463  0.0001150
32.150  0.9262255  0.0001144
32.170  0.9262683  0.0001165
32.190  0.9262541  0.0001197
32.210  0.9262839  0.0001217
32.230  0.9263847  0.0001263
32.250  0.9262376  0.0001286
32.270  0.9263211  0.0001382
32.290  0.9263332  0.0001404
32.310  0.9262848  0.0001437
32.330  0.9263550  0.0001428
32.350  0.9263785  0.0001436
32.370  0.9262510  0.0001414
32.390  0.9263098  0.0001381
32.410  0.9262852  0.0001366
32.430  0.9262880  0.0001338
32.450  0.9262812  0.0001300
32.470  0.9263724  0.0001256
32.490  0.9263867  0.0001229
32.510  0.9264078  0.0001199
32.530  0.9264057  0.0001176
32.550  0.9263181  0.0001143
32.570  0.9263632  0.0001121
32.590  0.9263373  0.0001131
32.610  0.9263563  0.0001146
32.630  0.9263594  0.0001132
32.650  0.9262876  0.0001157
32.670  0.9262964  0.0001194
32.690  0.9263274  0.0001226
32.710  0.9262529  0.0001300
32.730  0.9262710  0.0001335
32.750  0.9263344  0.0001444
32.770  0.9262711  0.0001327
